-1.094283947236050825e+00 8.571094818787234004e+00 1.263909324606837004e+01
-1.093871239758016589e+00 8.516794055264277574e+00 1.144732513758108183e+01
-1.295764708820327460e+00 8.133862014935839824e+00 3.338765746723618832e+01
-1.426092343518546413e+00 7.816794402399441566e+00 1.903140118927731805e+01
-1.116408199572949123e+00 8.391882557956275690e+00 7.386083867495000277e+01
-8.224476731635383953e-01 8.937462107573590941e+00 9.060443138490887804e+01
-8.387679009061356217e-01 8.916122759836319744e+00 8.753133711800867900e+01
-8.387679009061356217e-01 8.916122759836319744e+00 8.753133711800867900e+01
-2.293366952906730205e-01 1.022836038069038089e+01 8.894431539722648949e+01
-2.293366952906730205e-01 1.022836038069038089e+01 8.894431539722648949e+01
-1.007643480283003434e+00 8.662202851189892527e+00 6.148199962789281159e+01
-1.007643480283003434e+00 8.662202851189892527e+00 6.148199962789281159e+01
-1.007643480283003434e+00 8.662202851189892527e+00 6.148199962789281159e+01
-1.602330129308604523e+00 7.519917688425865165e+00 4.770978610194096348e+01
-1.602330129308604523e+00 7.519917688425865165e+00 4.770978610194096348e+01
-1.357347613472768444e+00 8.103838756589816228e+00 5.088696716683034538e+01
-1.357347613472768444e+00 8.103838756589816228e+00 5.088696716683034538e+01
-1.357347613472768444e+00 8.103838756589816228e+00 5.088696716683034538e+01
-1.486294269955919845e+00 7.813031379790057684e+00 3.024443347155482797e+00
-1.270559737620667429e+00 8.163312263939687341e+00 1.111002142480043062e+02
-1.494868904547155042e+00 7.775623760281941799e+00 -2.082158916160722129e+00
-1.902446678567116134e+00 6.839488299999716858e+00 -7.095259012467171544e+01
-1.902446678567116134e+00 6.839488299999716858e+00 -7.095259012467171544e+01
-1.752914948980801579e+00 6.906664744745503626e+00 4.783995987760285971e+02
-1.525675988195428712e+00 6.953023404650663153e+00 4.913604096367728857e+02
-1.525675988195428712e+00 6.953023404650663153e+00 4.913604096367728857e+02
-1.525675988195428712e+00 6.953023404650663153e+00 4.913604096367728857e+02
-1.466369547843683119e+00 6.941900015197447260e+00 6.786507109072139201e+02
-1.773315382017004005e+00 6.521477462564751804e+00 4.789699156476970643e+02
-1.773315382017004005e+00 6.521477462564751804e+00 4.789699156476970643e+02
-1.773315382017004005e+00 6.521477462564751804e+00 4.789699156476970643e+02
-1.773315382017004005e+00 6.521477462564751804e+00 4.789699156476970643e+02
-1.798870740836585380e+00 6.490462788397923788e+00 4.798584023462190657e+02
-1.798870740836585380e+00 6.490462788397923788e+00 4.798584023462190657e+02
-1.798870740836585380e+00 6.490462788397923788e+00 4.798584023462190657e+02
-1.945697628727573125e+00 6.396008747462057720e+00 -9.449188388244124326e+01
-1.985198168022874299e+00 6.550214865125015606e+00 -1.637203606654584291e+03
-2.195634562379866317e+00 5.905429893470151903e+00 -1.579313860387685736e+03
-2.197240034410603560e+00 5.900139909267918092e+00 -1.591198653700125988e+03
-2.424698249571265674e+00 5.489013286908618561e+00 -4.219619341148415515e+03
-2.191119716082041258e+00 6.109081166884905656e+00 -2.326313769860683806e+03
-2.190709453911521276e+00 6.105347649407990573e+00 -2.393421959771532329e+03
-2.198668200474542367e+00 6.116438211841128236e+00 -2.211620446745761910e+03
-2.182270864383760500e+00 6.131041091141251620e+00 -2.450886101084846359e+03
-2.073942890324544930e+00 6.361035930688235140e+00 -1.907395286181947995e+03
-2.150700786506544393e+00 6.133965114945829633e+00 7.224674301378299788e+02
-2.150700786506544393e+00 6.133965114945829633e+00 7.224674301378299788e+02
-2.150700786506544393e+00 6.133965114945829633e+00 7.224674301378299788e+02
-2.150700786506544393e+00 6.133965114945829633e+00 7.224674301378299788e+02
-2.123808340104611059e+00 6.249869750457733630e+00 8.089557995104628390e+02
-1.955876345626913260e+00 6.804834368907397568e+00 -3.688174579497484729e+01
-1.944383186987439283e+00 6.795471894511114108e+00 -4.818899722107410355e+01
-2.268510075479358790e+00 6.030998016770664272e+00 -1.051766653991045644e+02
-2.268510075479358790e+00 6.030998016770664272e+00 -1.051766653991045644e+02
-2.268510075479358790e+00 6.030998016770664272e+00 -1.051766653991045644e+02
-2.159797020838035486e+00 6.268903573598361589e+00 -8.683501353795104194e+01
-2.030746707608829915e+00 6.510734578253401850e+00 2.742246271932965840e+01
-1.893976273428362944e+00 6.962227386795865947e+00 6.925158012249461592e+00
-1.901567625974486697e+00 6.914180382990783968e+00 2.839020408043353427e+00
-1.840565654256842265e+00 7.026607831689003270e+00 -1.762706099627116885e+00
-1.392694756042041071e+00 7.864014330052942370e+00 -1.857709003064919102e+02
-1.434227422738806990e+00 7.733692100528494429e+00 -2.175586882826170267e+02
-1.434227422738806990e+00 7.733692100528494429e+00 -2.175586882826170267e+02
-1.434227422738806990e+00 7.733692100528494429e+00 -2.175586882826170267e+02
-1.434227422738806990e+00 7.733692100528494429e+00 -2.175586882826170267e+02
-1.434227422738806990e+00 7.733692100528494429e+00 -2.175586882826170267e+02
-1.443100737137920531e+00 7.716514461333490615e+00 -2.129302538730771346e+02
-1.451899823430394809e+00 7.697500078126725320e+00 -2.055536726776444141e+02
-1.484521105938330532e+00 7.594698298438827599e+00 -1.722660583335195383e+02
-1.484521105938330532e+00 7.594698298438827599e+00 -1.722660583335195383e+02
-1.465578800820112493e+00 7.519868697471528307e+00 -2.631783278887130564e+02
-1.459334387713510983e+00 7.527568847282674724e+00 -2.628121017207377008e+02
-2.149183178656566717e+00 6.344061025701517309e+00 -6.995951193944985107e+02
-2.072042602143688406e+00 6.519700966670574971e+00 -6.023771924682664576e+02
-2.072042602143688406e+00 6.519700966670574971e+00 -6.023771924682664576e+02
-2.138119200209159132e+00 6.434714954027823453e+00 -4.734064671467077119e+02
-2.138119200209159132e+00 6.434714954027823453e+00 -4.734064671467077119e+02
-2.220741607133891904e+00 6.239918147532544701e+00 -6.341531340558963166e+02
-2.139199692040060885e+00 6.443819613746446073e+00 -1.224199351776663889e+02
-2.066172490174145615e+00 6.575974573517370914e+00 -2.875783809273789871e+01
-1.905312073766761483e+00 6.864879231156768569e+00 -1.248847897280882080e+00
-1.905312073766761483e+00 6.864879231156768569e+00 -1.248847897280882080e+00
-1.865449727226065058e+00 6.964097558487604367e+00 -4.745241458337392260e+01
-1.865449727226065058e+00 6.964097558487604367e+00 -4.745241458337392260e+01
-1.865449727226065058e+00 6.964097558487604367e+00 -4.745241458337392260e+01
-1.880014460798423936e+00 6.903408876757044510e+00 3.762508184923617591e+02
-1.867686651608862380e+00 6.932591278271522661e+00 3.963451670617882314e+02
-1.832287406748463354e+00 6.987953890627318643e+00 3.253735372773086283e+02
-1.811623014191932057e+00 6.985414909896992874e+00 5.744778204558256220e+02
-1.610784251879361140e+00 7.443954361218722227e+00 4.766399253420423747e+02
-1.470609492635974069e+00 7.663574988776604258e+00 1.808093808010368321e+03
-1.591035215459174479e+00 7.550259062640239272e+00 1.798056869239589560e+03
-1.606067469341482257e+00 7.571893381874660101e+00 1.574742629045170133e+03
-1.319517575759292960e+00 8.091608591138841788e+00 2.536523316434458593e+03
-1.334979959633810553e+00 8.052763937210690059e+00 2.479028470642986576e+03
-1.334979959633810553e+00 8.052763937210690059e+00 2.479028470642986576e+03
-1.453722778411813410e+00 7.742157590738325545e+00 1.469153992530883443e+03
-1.420565168136975309e+00 7.823975051473536446e+00 1.281816742538212111e+03
-1.470744759368930898e+00 7.792278572321467145e+00 2.365728463351338178e+02
-1.470744759368930898e+00 7.792278572321467145e+00 2.365728463351338178e+02
-2.073667806186862084e+00 6.596471104503848437e+00 2.203654035924298782e+01
-2.083212359055066631e+00 6.561862074137650325e+00 2.402978012786216766e+01
-2.083212359055066631e+00 6.561862074137650325e+00 2.402978012786216766e+01
-2.190271836471126221e+00 6.321646978246072024e+00 2.448098196770316903e+01
-2.255805689428207916e+00 6.284341772546822469e+00 4.738347633525040692e+01
