3.915487388894625109e-01 3.495012282798385606e+00 1.215678178510763274e+01 4.164812321797290440e-01 6.576367745147373434e-01 2.494993343477311853e+01 4.090923497738586656e-01 4.959722060455014625e-01 1.170006904048422314e+01 2.655001408885949710e-01 4.144808838408199358e-01 4.136120133128306264e+01 5.722672908315632467e-01 6.520795810639929968e-01
3.915487388894625109e-01 3.495012282798385606e+00 1.215678178510763274e+01 4.164812321797290440e-01 6.576367745147373434e-01 2.494993343477311853e+01 4.090923497738586656e-01 4.959722060455014625e-01 1.170006904048422314e+01 2.655001408885949710e-01 4.144808838408199358e-01 4.136120133128306264e+01 5.722672908315632467e-01 6.520795810639929968e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.363747345426231439e-01 3.817039738039388119e+00 1.949963753103078545e+01 5.432005343943719922e-01 6.744059245111696521e-01 1.672087295368171667e+01 3.938856649727983106e-01 4.850014189438369150e-01 2.226648612881241718e+00 3.452935762328778191e-01 6.549140601673097972e-01 4.323473505837339559e+01 4.375931473021035245e-01 7.373506467423882604e-01
7.042913604886724688e-01 4.029396459330023994e+00 7.119429783132915190e+00 5.847584592689945016e-01 7.819471948493645908e-01 2.683868618487814217e+01 2.646192739747383893e-01 5.772954058454212722e-01 -2.569005316148395934e+01 1.557768284582610185e-01 4.487076067088556774e-01 4.981169430365326889e+01 5.629237779260823915e-01 9.048993397508351411e-01
7.042913604886724688e-01 4.029396459330023994e+00 7.119429783132915190e+00 5.847584592689945016e-01 7.819471948493645908e-01 2.683868618487814217e+01 2.646192739747383893e-01 5.772954058454212722e-01 -2.569005316148395934e+01 1.557768284582610185e-01 4.487076067088556774e-01 4.981169430365326889e+01 5.629237779260823915e-01 9.048993397508351411e-01
7.042913604886724688e-01 4.029396459330023994e+00 7.119429783132915190e+00 5.847584592689945016e-01 7.819471948493645908e-01 2.683868618487814217e+01 2.646192739747383893e-01 5.772954058454212722e-01 -2.569005316148395934e+01 1.557768284582610185e-01 4.487076067088556774e-01 4.981169430365326889e+01 5.629237779260823915e-01 9.048993397508351411e-01
7.042913604886724688e-01 4.029396459330023994e+00 7.119429783132915190e+00 5.847584592689945016e-01 7.819471948493645908e-01 2.683868618487814217e+01 2.646192739747383893e-01 5.772954058454212722e-01 -2.569005316148395934e+01 1.557768284582610185e-01 4.487076067088556774e-01 4.981169430365326889e+01 5.629237779260823915e-01 9.048993397508351411e-01
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
5.958426135499896859e-01 4.244845073532828472e+00 8.695244559024809305e+00 6.063432037105389583e-01 7.051589354933172071e-01 2.164256698325161210e+01 1.369657922074479783e-01 5.806534986296943979e-01 -4.036763159111782073e+01 1.828344545654405073e-01 5.032190328616457098e-01 5.875174650649703523e+01 4.915469266619951760e-01 1.036294660910351162e+00
6.691889882620876140e-01 4.269088401978835989e+00 8.593332163625976960e+00 6.250164550147834230e-01 7.480062662716222555e-01 1.875223270654630880e+01 1.671019402035938684e-01 5.709701542662100060e-01 -3.908819362989379442e+01 1.730817590723363608e-01 5.338414726106457397e-01 5.912613465909497990e+01 5.035802633170105569e-01 9.995076051512417070e-01
6.691889882620876140e-01 4.269088401978835989e+00 8.593332163625976960e+00 6.250164550147834230e-01 7.480062662716222555e-01 1.875223270654630880e+01 1.671019402035938684e-01 5.709701542662100060e-01 -3.908819362989379442e+01 1.730817590723363608e-01 5.338414726106457397e-01 5.912613465909497990e+01 5.035802633170105569e-01 9.995076051512417070e-01
6.691889882620876140e-01 4.269088401978835989e+00 8.593332163625976960e+00 6.250164550147834230e-01 7.480062662716222555e-01 1.875223270654630880e+01 1.671019402035938684e-01 5.709701542662100060e-01 -3.908819362989379442e+01 1.730817590723363608e-01 5.338414726106457397e-01 5.912613465909497990e+01 5.035802633170105569e-01 9.995076051512417070e-01
6.691889882620876140e-01 4.269088401978835989e+00 8.593332163625976960e+00 6.250164550147834230e-01 7.480062662716222555e-01 1.875223270654630880e+01 1.671019402035938684e-01 5.709701542662100060e-01 -3.908819362989379442e+01 1.730817590723363608e-01 5.338414726106457397e-01 5.912613465909497990e+01 5.035802633170105569e-01 9.995076051512417070e-01
6.691889882620876140e-01 4.269088401978835989e+00 8.593332163625976960e+00 6.250164550147834230e-01 7.480062662716222555e-01 1.875223270654630880e+01 1.671019402035938684e-01 5.709701542662100060e-01 -3.908819362989379442e+01 1.730817590723363608e-01 5.338414726106457397e-01 5.912613465909497990e+01 5.035802633170105569e-01 9.995076051512417070e-01
