2
840
4497.36918    9.97285    0.22374
4497.50628    9.94406    0.23811
4497.64338    9.91704    0.24904
4497.78049    9.89003    0.25089
4497.91759    9.86304    0.24387
4498.05469    9.83814    0.22884
4498.19179    9.82696    0.21585
4498.32889    9.83130    0.20954
4498.46600    9.85117    0.21079
4498.60310    9.88657    0.21732
4498.74020    9.93496    0.22273
4498.87730    9.98479    0.21649
4499.01440   10.03675    0.19965
4499.15151   10.08443    0.18480
4499.28861   10.12340    0.17992
4499.42571   10.15366    0.18760
4499.56281   10.17521    0.20498
4499.69992   10.18583    0.22332
4499.83702   10.19259    0.23112
4499.97412   10.19937    0.22753
4500.11122   10.20444    0.21896
4500.24832   10.20632    0.21404
4500.38543   10.20502    0.21557
4500.52253   10.20053    0.22358
4500.65963   10.19287    0.23530
4500.79673   10.18391    0.24144
4500.93383   10.17496    0.23762
4501.07094   10.16795    0.22564
4501.20804   10.17017    0.21553
4501.34514   10.18234    0.21123
4501.48224   10.20446    0.21342
4501.61934   10.23652    0.21981
4501.75645   10.27628    0.22368
4501.89355   10.31602    0.21871
4502.03065   10.35369    0.21498
4502.16775   10.38923    0.21680
4502.30485   10.42264    0.22553
4502.44196   10.45390    0.23969
4502.57906   10.48369    0.25300
4502.71616   10.51345    0.25791
4502.85326   10.54323    0.25466
4502.99037   10.57301    0.24297
4503.12747   10.59956    0.22906
4503.26457   10.62064    0.22007
4503.40167   10.63625    0.21778
4503.53877   10.64639    0.22132
4503.67588   10.65112    0.22712
4503.81298   10.65392    0.22532
4503.95008   10.65817    0.21913
4504.08718   10.66474    0.21632
4504.22428   10.67363    0.21950
4504.36139   10.68483    0.22862
4504.49849   10.69832    0.24091
4504.63559   10.71258    0.24711
4504.77269   10.72687    0.24401
4504.90979   10.74249    0.23281
4505.04690   10.76659    0.22303
4505.18400   10.80028    0.21908
4505.32110   10.84354    0.22206
4505.45820   10.89638    0.23035
4505.59530   10.95723    0.23864
4505.73241   11.01896    0.23761
4505.86951   11.07929    0.22773
4506.00661   11.13081    0.21837
4506.14371   11.17247    0.21366
4506.28081   11.20427    0.21441
4506.41792   11.22621    0.21858
4506.55502   11.24003    0.22025
4506.69212   11.25305    0.20960
4506.82922   11.26633    0.18365
4506.96633   11.28080    0.14813
4507.10343   11.25822    0.17807
4507.24053   11.24290    0.19877
4507.37763   11.23485    0.21659
4507.51473   11.23374    0.23193
4507.65184   11.23445    0.23831
4507.78894   11.23519    0.23431
4507.92604   11.23432    0.22473
4508.06314   11.22968    0.21878
4508.20024   11.22125    0.21937
4508.33735   11.20904    0.22677
4508.47445   11.19304    0.23865
4508.61155   11.17509    0.24680
4508.74865   11.15717    0.24562
4508.88575   11.13997    0.23591
4509.02286   11.12935    0.22658
4509.15996   11.12670    0.22267
4509.29706   11.13202    0.22561
4509.43416   11.14530    0.23424
4509.57126   11.16568    0.24427
4509.70837   11.18723    0.24627
4509.84547   11.20874    0.23895
4509.98257   11.22321    0.22958
4510.11967   11.22602    0.22646
4510.25677   11.21720    0.23253
4510.39388   11.19673    0.24803
4510.53098   11.16477    0.27058
4510.66808   11.12877    0.29068
4510.80518   11.09280    0.30508
4510.94229   11.05687    0.31456
4511.07939   11.02096    0.31957
4511.21649   10.98509    0.32030
4511.35359   10.94925    0.31680
4511.49069   10.91344    0.30891
4511.62780   10.87765    0.29629
4511.76490   10.84190    0.27829
4511.90200   10.80324    0.25583
4512.03910   10.74818    0.23876
4512.17620   10.67504    0.23079
4512.31331   10.58381    0.23252
4512.45041   10.47450    0.24185
4512.58751   10.35061    0.25286
4512.72461   10.22544    0.25604
4512.86171   10.10028    0.25088
4512.99882    9.97549    0.23697
4513.13592    9.86932    0.22227
4513.27302    9.79212    0.21507
4513.41012    9.74388    0.21814
4513.54722    9.72460    0.23107
4513.68433    9.73365    0.25034
4513.82143    9.75180    0.26514
4513.95853    9.76996    0.27241
4514.09563    9.78812    0.27276
4514.23274    9.80630    0.26622
4514.36984    9.82449    0.25226
4514.50694    9.84270    0.22953
4514.64404    9.86091    0.19496
4514.78114    9.87913    0.14008
4514.91825    9.96675    0.17339
4515.05535   10.03577    0.19380
4515.19245   10.08539    0.21339
4515.32955   10.11561    0.23755
4515.46665   10.12642    0.26736
4515.60376   10.12579    0.29733
4515.74086   10.12508    0.32200
4515.87796   10.12439    0.34248
4516.01506   10.12372    0.35949
4516.15216   10.12306    0.37349
4516.28927   10.12242    0.38483
4516.42637   10.12180    0.39373
4516.56347   10.12119    0.40036
4516.70057   10.12060    0.40482
4516.83767   10.12002    0.40719
4516.97478   10.11946    0.40751
4517.11188   10.11891    0.40578
4517.24898   10.11838    0.40197
4517.38608   10.11787    0.39602
4517.52318   10.11737    0.38784
4517.66029   10.11689    0.37728
4517.79739   10.11643    0.36412
4517.93449   10.11598    0.34809
4518.07159   10.10968    0.33094
4518.20870   10.08989    0.31569
4518.34580   10.05659    0.30248
4518.48290   10.00976    0.29078
4518.62000    9.94941    0.27927
4518.75710    9.88209    0.26391
4518.89421    9.81534    0.24211
4519.03131    9.75369    0.22375
4519.16841    9.69813    0.21389
4519.30551    9.64866    0.21343
4519.44261    9.60528    0.22005
4519.57972    9.56727    0.22765
4519.71682    9.53008    0.22501
4519.85392    9.49306    0.21006
4519.99102    9.46744    0.18929
4520.12812    9.46003    0.17584
4520.26523    9.47084    0.17526
4520.40233    9.49987    0.18751
4520.53943    9.54679    0.20691
4520.67653    9.59974    0.22033
4520.81363    9.65263    0.22072
4520.95074    9.69225    0.21599
4521.08784    9.70864    0.21607
4521.22494    9.70181    0.22507
4521.36204    9.67175    0.24394
4521.49915    9.61866    0.27068
4521.63625    9.55671    0.29573
4521.77335    9.49477    0.31534
4521.91045    9.43283    0.33050
4522.04755    9.37090    0.34180
4522.18466    9.30897    0.34961
4522.32176    9.24705    0.35417
4522.45886    9.18512    0.35560
4522.59596    9.12320    0.35393
4522.73306    9.06128    0.34913
4522.87017    8.99935    0.34105
4523.00727    8.93743    0.32947
4523.14437    8.87549    0.31399
4523.28147    8.81356    0.29399
4523.41857    8.75162    0.26847
4523.55568    8.68967    0.23564
4523.69278    8.62771    0.19177
4523.82988    8.56575    0.12579
4523.96698    8.50568    0.14038
4524.10408    8.48457    0.18807
4524.24119    8.46345    0.21339
4524.37829    8.44232    0.22405
4524.51539    8.42118    0.22218
4524.65249    8.40003    0.20743
4524.78959    8.37886    0.17661
4524.92670    8.35045    0.13135
4525.06380    8.26499    0.16160
4525.20090    8.19959    0.17322
4525.33800    8.15453    0.17919
4525.47511    8.12982    0.18324
4525.61221    8.12545    0.18311
4525.74931    8.13348    0.16796
4525.88641    8.14164    0.12101
4526.02351    8.19375    0.13729
4526.16062    8.21017    0.19519
4526.29772    8.22657    0.23268
4526.43482    8.24296    0.25879
4526.57192    8.25933    0.27676
4526.70902    8.27569    0.28812
4526.84613    8.29204    0.29364
4526.98323    8.30837    0.29365
4527.12033    8.32468    0.28814
4527.25743    8.34098    0.27680
4527.39453    8.35727    0.25885
4527.53164    8.37355    0.23277
4527.66874    8.38981    0.19533
4527.80584    8.40606    0.13752
4527.94294    8.37616    0.18667
4528.08004    8.34590    0.21391
4528.21715    8.31562    0.22658
4528.35425    8.28532    0.22713
4528.49135    8.25501    0.21565
4528.62845    8.22469    0.18999
4528.76555    8.19435    0.14266
4528.90266    8.22118    0.11374
4529.03976    8.22011    0.17599
4529.17686    8.21902    0.20953
4529.31396    8.21792    0.22744
4529.45107    8.21680    0.23336
4529.58817    8.21566    0.22820
4529.72527    8.21452    0.21118
4529.86237    8.21335    0.17892
4529.99947    8.21526    0.14684
4530.13658    8.23128    0.20055
4530.27368    8.24728    0.23570
4530.41078    8.26327    0.25995
4530.54788    8.27925    0.27618
4530.68498    8.29521    0.28577
4530.82209    8.31115    0.28936
4530.95919    8.32708    0.28720
4531.09629    8.34300    0.27914
4531.23339    8.35891    0.26465
4531.37049    8.37480    0.24257
4531.50760    8.39068    0.21054
4531.64470    8.40655    0.16276
4531.78180    8.41483    0.10870
4531.91890    8.41142    0.11493
4532.05600    8.36560    0.17027
4532.19311    8.31976    0.19439
4532.33021    8.27392    0.19900
4532.46731    8.22806    0.18556
4532.60441    8.18218    0.14927
4532.74152    8.21534    0.10324
4532.87862    8.35821    0.09528
4533.01572    8.37799    0.12365
4533.15282    8.36891    0.17737
4533.28992    8.35982    0.20380
4533.42703    8.35072    0.21333
4533.56413    8.34160    0.20829
4533.70123    8.33247    0.18753
4533.83833    8.32332    0.14439
4533.97543    8.30283    0.19139
4534.11254    8.28053    0.23627
4534.24964    8.25823    0.27018
4534.38674    8.23590    0.29692
4534.52384    8.21356    0.31829
4534.66094    8.19121    0.33532
4534.79805    8.16884    0.34866
4534.93515    8.14645    0.35871
4535.07225    8.12405    0.36574
4535.20935    8.10163    0.36994
4535.34645    8.07919    0.37139
4535.48356    8.05673    0.37013
4535.62066    8.03426    0.36613
4535.75776    8.01177    0.35929
4535.89486    7.98925    0.34946
4536.03196    7.96672    0.33636
4536.16907    7.94417    0.31961
4536.30617    7.92160    0.29856
4536.44327    7.89901    0.27225
4536.58037    7.87640    0.23892
4536.71748    7.85377    0.19502
4536.85458    7.83179    0.13380
4536.99168    7.84021    0.19398
4537.12878    7.84860    0.23322
4537.26588    7.85697    0.26113
4537.40299    7.86532    0.28111
4537.54009    7.87365    0.29478
4537.67719    7.88196    0.30300
4537.81429    7.89024    0.30621
4537.95139    7.89851    0.30456
4538.08850    7.90675    0.29797
4538.22560    7.91498    0.28611
4538.36270    7.92318    0.26827
4538.49980    7.93136    0.24314
4538.63690    7.93953    0.20809
4538.77401    7.94767    0.15659
4538.91111    8.00327    0.10849
4539.04821    8.06712    0.16698
4539.18531    8.12305    0.20286
4539.32241    8.17897    0.22141
4539.45952    8.23487    0.22692
4539.59662    8.29076    0.22039
4539.73372    8.34663    0.20063
4539.87082    8.40249    0.16290
4540.00792    8.46443    0.16181
4540.14503    8.53246    0.19690
4540.28213    8.60049    0.21301
4540.41923    8.66850    0.21446
4540.55633    8.73651    0.20158
4540.69344    8.80451    0.17115
4540.83054    8.87213    0.11337
4540.96764    8.89441    0.15066
4541.10474    8.87194    0.20791
4541.24184    8.84945    0.24847
4541.37895    8.82697    0.27968
4541.51605    8.80448    0.30445
4541.65315    8.78198    0.32425
4541.79025    8.75948    0.33995
4541.92735    8.73697    0.35210
4542.06446    8.71445    0.36107
4542.20156    8.69192    0.36708
4542.33866    8.66939    0.37028
4542.47576    8.64685    0.37075
4542.61286    8.62430    0.36849
4542.74997    8.60175    0.36345
4542.88707    8.57918    0.35551
4543.02417    8.55661    0.34448
4543.16127    8.53402    0.33004
4543.29837    8.51142    0.31172
4543.43548    8.48882    0.28878
4543.57258    8.46620    0.26000
4543.70968    8.44357    0.22311
4543.84678    8.42093    0.17303
4543.98389    8.39723    0.16478
4544.12099    8.37240    0.20020
4544.25809    8.34756    0.21759
4544.39519    8.32270    0.22124
4544.53229    8.29783    0.21186
4544.66940    8.27294    0.18751
4544.80650    8.24804    0.14062
4544.94360    8.20678    0.11572
4545.08070    8.20535    0.17161
4545.21780    8.20391    0.19702
4545.35491    8.20245    0.20369
4545.49201    8.20098    0.19357
4545.62911    8.19949    0.16357
4545.76621    8.18731    0.12546
4545.90331    8.13655    0.12503
4546.04042    8.10908    0.16429
4546.17752    8.08814    0.19684
4546.31462    8.06718    0.21046
4546.45172    8.04620    0.20889
4546.58882    8.02520    0.19175
4546.72593    8.00419    0.15392
4546.86303    7.92459    0.11065
4547.00013    7.83711    0.15677
4547.13723    7.78768    0.19336
4547.27433    7.73823    0.20984
4547.41144    7.68876    0.21096
4547.54854    7.63927    0.19701
4547.68564    7.58975    0.16416
4547.82274    7.53335    0.10434
4547.95985    7.43560    0.13805
4548.09695    7.38519    0.17927
4548.23405    7.33476    0.19482
4548.37115    7.28429    0.19108
4548.50825    7.23379    0.16676
4548.64536    7.18326    0.10885
4548.78246    7.14002    0.14272
4548.91956    7.12066    0.20285
4549.05666    7.10126    0.24480
4549.19376    7.08183    0.27696
4549.33087    7.06237    0.30247
4549.46797    7.04287    0.32291
4549.60507    7.02334    0.33920
4549.74217    7.00377    0.35192
4549.87927    6.98417    0.36145
4550.01638    6.96453    0.36803
4550.15348    6.94485    0.37182
4550.29058    6.92514    0.37291
4550.42768    6.90539    0.37133
4550.56478    6.88561    0.36702
4550.70189    6.86578    0.35991
4550.83899    6.84592    0.34981
4550.97609    6.82602    0.33646
4551.11319    6.80609    0.31945
4551.25030    6.78611    0.29815
4551.38740    6.76610    0.27156
4551.52450    6.74604    0.23789
4551.66160    6.72595    0.19350
4551.79870    6.70581    0.12764
4551.93581    6.68090    0.16697
4552.07291    6.65504    0.20198
4552.21001    6.62914    0.21945
4552.34711    6.60320    0.22354
4552.48421    6.57722    0.21501
4552.62132    6.55119    0.19220
4552.75842    6.52512    0.14864
4552.89552    6.47096    0.08930
4553.03262    6.48515    0.15606
4553.16972    6.51301    0.19116
4553.30683    6.54082    0.20547
4553.44393    6.56858    0.20342
4553.58103    6.59631    0.18446
4553.71813    6.62399    0.14199
4553.85523    6.61493    0.14963
4553.99234    6.57652    0.19164
4554.12944    6.53807    0.21278
4554.26654    6.49958    0.21919
4554.40364    6.46104    0.21219
4554.54074    6.42247    0.19032
4554.67785    6.38384    0.14709
4554.81495    6.32509    0.09697
4554.95205    6.29640    0.15285
4555.08915    6.29779    0.20523
4555.22626    6.29913    0.24041
4555.36336    6.30042    0.26532
4555.50046    6.30166    0.28269
4555.63756    6.30286    0.29387
4555.77466    6.30401    0.29954
4555.91177    6.30511    0.30002
4556.04887    6.30617    0.29534
4556.18597    6.30718    0.28524
4556.32307    6.30814    0.26910
4556.46017    6.30906    0.24576
4556.59728    6.30993    0.21284
4556.73438    6.31075    0.16468
4556.87148    6.32468    0.08885
4557.00858    6.38129    0.15175
4557.14568    6.38724    0.20425
4557.28279    6.39315    0.23929
4557.41989    6.39901    0.26391
4557.55699    6.40482    0.28088
4557.69409    6.41059    0.29152
4557.83119    6.41632    0.29653
4557.96830    6.42200    0.29619
4558.10540    6.42763    0.29048
4558.24250    6.43322    0.27907
4558.37960    6.43876    0.26121
4558.51670    6.44426    0.23544
4558.65381    6.44972    0.19871
4558.79091    6.45513    0.14279
4558.92801    6.45357    0.16403
4559.06511    6.44904    0.20142
4559.20222    6.44446    0.22106
4559.33932    6.43984    0.22760
4559.47642    6.43518    0.22220
4559.61352    6.43047    0.20391
4559.75062    6.42571    0.16859
4559.88773    6.42271    0.11060
4560.02483    6.44932    0.16860
4560.16193    6.47590    0.19414
4560.29903    6.50243    0.20006
4560.43613    6.52892    0.18824
4560.57324    6.55536    0.15463
4560.71034    6.59246    0.13223
4560.84744    6.65535    0.18533
4560.98454    6.71820    0.21471
4561.12164    6.78101    0.22965
4561.25875    6.84378    0.23295
4561.39585    6.90651    0.22513
4561.53295    6.96920    0.20492
4561.67005    7.03186    0.16789
4561.80715    7.08444    0.14114
4561.94426    7.10597    0.20458
4562.08136    7.12747    0.25016
4562.21846    7.14894    0.28654
4562.35556    7.17037    0.31690
4562.49267    7.19177    0.34284
4562.62977    7.21314    0.36532
4562.76687    7.23447    0.38494
4562.90397    7.25578    0.40212
4563.04107    7.27705    0.41716
4563.17818    7.29829    0.43028
4563.31528    7.31950    0.44167
4563.45238    7.34068    0.45145
4563.58948    7.36184    0.45972
4563.72658    7.38296    0.46657
4563.86369    7.40405    0.47206
4564.00079    7.42511    0.47623
4564.13789    7.44615    0.47912
4564.27499    7.46715    0.48076
4564.41209    7.48813    0.48115
4564.54920    7.50908    0.48030
4564.68630    7.53001    0.47820
4564.82340    7.55090    0.47484
4564.96050    7.57177    0.47019
4565.09760    7.59262    0.46421
4565.23471    7.61344    0.45684
4565.37181    7.63423    0.44803
4565.50891    7.65500    0.43767
4565.64601    7.67574    0.42566
4565.78311    7.69646    0.41185
4565.92022    7.71715    0.39605
4566.05732    7.73783    0.37801
4566.19442    7.75847    0.35740
4566.33152    7.77910    0.33373
4566.46863    7.79970    0.30629
4566.60573    7.82028    0.27396
4566.74283    7.84084    0.23470
4566.87993    7.86137    0.18416
4567.01703    7.87337    0.20724
4567.15414    7.88512    0.21681
4567.29124    7.89684    0.21252
4567.42834    7.90854    0.19345
4567.56544    7.92023    0.15421
4567.70254    7.93416    0.13533
4567.83965    7.95086    0.13600
4567.97675    8.00332    0.14895
4568.11385    8.09093    0.18471
4568.25095    8.17852    0.19731
4568.38805    8.26609    0.19137
4568.52516    8.35365    0.16491
4568.66226    8.44162    0.11925
4568.79936    8.53002    0.13121
4568.93646    8.60783    0.18367
4569.07356    8.68564    0.21177
4569.21067    8.76343    0.22482
4569.34777    8.84122    0.22546
4569.48487    8.91900    0.21381
4569.62197    8.99678    0.18757
4569.75908    9.07456    0.13872
4569.89618    9.20044    0.18518
4570.03328    9.32864    0.21434
4570.17038    9.45685    0.22898
4570.30748    9.58506    0.23189
4570.44459    9.71327    0.22352
4570.58169    9.84150    0.20246
4570.71879    9.96974    0.16392
