  1141   336    -93.634786    -88.973509      0.411575      1.448321      2.579732     28.075059      0.735848    144.86781
  1142   337    -92.101777    -93.634786      0.480363      1.141177      3.022480     13.841316      0.899847    108.11837
  1146   338    -90.717212    -92.101777      0.403242      1.230869      2.530710     17.016447      0.765088    122.61928
  1151   339    -88.313281    -90.717212      0.378593      1.100017      2.391071     12.589751      0.569603     83.81157
  1152   340    -87.488070    -88.313281      0.328719      1.119693      2.131666     13.173255      0.556549    101.49671
  1154   341    -88.393914    -87.488070      0.264147      0.812425      1.837158      6.492689      0.395506     92.96497
  1157   342    -87.599190    -88.393914      0.276887      0.876951      1.891851      7.532706      0.459714     94.50371
  1160   343    -88.157446    -87.599190      0.215970      0.606709      1.644258      4.043049      0.463746    104.80451
  1168   344    -88.828820    -88.157446      0.250131      0.553640      1.778814      3.577995      0.429643     88.74743
  1179   345    -89.652787    -88.828820      0.214469      0.897635      1.638586      7.900149      0.593767    135.15106
  1181   346    -89.533859    -89.652787      0.277073      0.492750      1.892661      3.109929      0.516787     78.82501
  1182   347    -90.307367    -89.533859      0.288736      0.491134      1.944177      3.098377      0.480609     74.40230
  1184   348    -89.420300    -90.307367      0.270706      0.489129      1.865115      3.084104      0.497402     80.39670
  1190   349    -90.637758    -89.420300      0.194113      0.264140      1.563553      1.837130      0.423184    102.64493
  1193   350    -88.929474    -90.637758      0.227402      0.782691      1.688116      6.063052      0.367818    105.56530
  1195   351    -87.357379    -88.929474      0.289804      0.874922      1.948966      7.497601      0.513193     93.34339
  1196   352    -88.352038    -87.357379      0.246130      0.778382      1.762505      6.003183      0.396309     98.47394
  1197   353    -88.686384    -88.352038      0.240900      0.486360      1.741406      3.064506      0.486957     90.53569
  1201   354    -87.962779    -88.686384      0.230680      0.618832      1.700907      4.157501      0.471123     99.58245
  1204   355    -88.025139    -87.962779      0.283263      0.626558      1.919833      4.232118      0.639454     88.01039
  1206   356    -87.555882    -88.025139      0.289362      0.928658      1.946982      8.485112      0.468377     93.38327
  1208   357    -89.216818    -87.555882      0.239359      0.459560      1.735236      2.881108      0.737556     98.87047
  1214   358    -88.772095    -89.216818      0.265191      0.599758      1.841581      3.978852      0.441632     85.22388
  1217   359    -88.014866    -88.772095      0.232359      0.547526      1.707495      3.527981      0.525617     97.22805
  1225   360    -88.604611    -88.014866      0.302135      0.686020      2.005093      4.853108      0.530843     79.45061
  1228   361    -88.395884    -88.604611      0.339057      0.865648      2.183015      7.339196      0.563952     79.78712
  1231   362    -89.554100    -88.395884      0.328326      1.156808      2.129736     14.348534      0.676292    125.70302
  1236   363    -88.241290    -89.554100      0.332436      0.813605      2.149989      6.510357      0.605819     81.73851
  1238   364    -87.678433    -88.241290      0.258499      0.676324      1.813424      4.745955      0.684594    103.96665
  1242   365    -97.621893    -87.678433      0.336575      0.271980      2.170576      1.870597      0.910932     64.93971
  1243   366    -90.371427    -97.621893      0.268361      0.650050      1.855074      4.467354      0.916073    119.39716
  1245   367    -89.683072    -90.371427      0.264213      0.438293      1.837441      2.743422      0.705127     87.02965
  1247   368    -89.640056    -89.683072      0.209691      0.914586      1.620657      8.214593      0.369061    119.57686
  1254   369    -89.906787    -89.640056      0.163817      0.615831      1.458199      4.128864      0.495906    130.02381
  1257   370    -92.730920    -89.906787      0.225795      1.043978      1.681881     11.065684      0.240658    114.40869
  1260   371    -91.037379    -92.730920      0.211541      1.086918      1.627574     12.215677      0.498822    142.77765
  1263   372    -90.800700    -91.037379      0.283520      1.583081      1.920967     38.289657      0.395338    130.69305
  1265   373    -89.107279    -90.800700      0.351141      1.691646      2.244611     49.163888      0.402483    109.58760
  1277   374    -90.504448    -89.107279      0.410061      1.861016      2.570754     72.613313      0.500296    125.27452
  1279   375    -88.926971    -90.504448      0.383788      1.431374      2.419850     27.000641      0.422102     84.24686
  1280   376    -89.011068    -88.926971      0.365964      1.402495      2.322546     25.263604      0.581766    118.39586
  1281   377    -88.508441    -89.011068      0.422986      1.480783      2.648415     30.254048      0.528464     92.17238
  1283   378    -89.114054    -88.508441      0.404348      1.650212      2.537162     44.690213      0.409957     87.94220
  1284   379    -89.484824    -89.114054      0.333857      1.364273      2.157036     23.135210      0.341549     88.09817
  1296   380    -89.329521    -89.484824      0.371626      1.266654      2.353021     18.477950      0.416650     78.73339
  1297   381    -89.915234    -89.329521      0.337809      0.829252      2.176750      6.749197      0.460883     71.82779
  1298   382    -87.616583    -89.915234      0.338245      1.192755      2.178937     15.586723      0.501274     96.05630
  1301   383    -88.419781    -87.616583      0.400520      1.219326      2.514894     16.570134      0.647123     98.30751
  1302   384    -88.556504    -88.419781      0.325932      1.044879      2.118029     11.088654      0.690394    115.43436
  1303   385    -87.573666    -88.556504      0.316148      1.138890      2.070847     13.768601      0.474470     97.16646
  1304   386    -88.035767    -87.573666      0.280906      0.751872      1.909440      5.647711      0.466916     86.96614
  1307   387    -87.576941    -88.035767      0.343617      1.070475      2.206061     11.761835      0.594768     96.84290
  1308   388    -87.736778    -87.576941      0.347724      1.031503      2.227019     10.752343      0.567300     88.77950
  1312   389    -88.329976    -87.736778      0.331647      1.381520      2.146087     24.072434      0.497276    113.19143
  1315   390    -88.141825    -88.329976      0.335797      1.273424      2.166691     18.768278      0.425122     92.36654
  1318   391    -88.958903    -88.141825      0.306543      1.279457      2.025550     19.030815      0.351729     95.37427
  1320   392    -88.433926    -88.958903      0.245915      0.945337      1.761631      8.817334      0.584963    124.05298
  1321   393    -87.741164    -88.433926      0.218503      0.667375      1.653878      4.649170      0.554458    110.81985
  1325   394    -87.831678    -87.741164      0.246670      0.579004      1.764696      3.793182      0.632590     97.99657
  1338   395    -88.200003    -87.831678      0.282912      0.968875      1.918279      9.308400      0.400022     93.24802
  1341   396    -89.428366    -88.200003      0.344706      0.771020      2.211599      5.902285      0.576984     73.26689
  1343   397    -89.675368    -89.428366      0.276869      1.231835      1.891773     17.054330      0.540834    131.79696
  1344   398    -90.032785    -89.675368      0.350553      0.945578      2.241573      8.822228      0.438131     71.87697
  1346   399    -90.775938    -90.032785      0.412401      1.113384      2.584644     12.983273      0.510390     68.00494
  1349   400    -90.146317    -90.775938      0.409000      0.969422      2.564482      9.320138      0.638875     72.39739
  1351   401    -88.917292    -90.146317      0.355718      0.994647      2.268392      9.877509      0.496648     76.84098
  1352   402    -89.164940    -88.917292      0.429343      1.265906      2.687466     18.446164      0.573047     80.56314
  1356   403    -90.166841    -89.164940      0.415738      1.204587      2.604583     16.017205      0.503898     71.55854
  1357   404    -90.013156    -90.166841      0.420952      1.078331      2.636039     11.976521      0.604836     73.22591
  1360   405    -88.966448    -90.013156      0.339898      1.567249      2.187248     36.918906      0.370120     99.92326
  1361   406    -88.774613    -88.966448      0.357727      1.622269      2.278911     41.905319      0.437920    109.63558
  1363   407    -91.038302    -88.774613      0.368367      1.500894      2.335431     31.687905      0.313024     78.82964
  1365   408    -87.500254    -91.038302      0.328247      1.050950      2.129347     11.244759      0.524990     92.34769
  1366   409    -87.210939    -87.500254      0.262938      0.778649      1.832052      6.006878      0.573597    101.61815
  1368   410    -87.492578    -87.210939      0.327971      1.070994      2.127998     11.775910      0.587021    101.73924
  1388   411    -88.319982    -87.492578      0.379965      1.168441      2.398638     14.738080      0.534327     83.96705
  1389   412    -87.792532    -88.319982      0.294103      0.764058      1.968353      5.808414      0.527999     86.13462
  1390   413    -88.139564    -87.792532      0.285175      1.101179      1.928300     12.623474      0.560730    118.32559
  1391   414    -87.420350    -88.139564      0.263741      0.921876      1.835443      8.353636      0.484417    104.15582
  1392   415    -88.349345    -87.420350      0.330790      1.398768      2.141854     25.047730      0.404622     98.99878
  1395   416    -89.027064    -88.349345      0.271820      1.096181      1.869905     12.479026      0.343828     99.90908
  1399   417    -89.048732    -89.027064      0.215352      0.653094      1.641919      4.498772      0.377385    105.58812
  1401   418    -90.133116    -89.048732      0.209925      0.757804      1.621531      5.725379      0.326020    111.72029
  1403   419    -89.892310    -90.133116      0.183083      0.636952      1.524345      4.334631      0.383670    119.40527
  1410   420    -89.182583    -89.892310      0.231222      1.083954      1.703031     12.132612      0.434668    124.78702
  1413   421    -89.611172    -89.182583      0.296512      1.515964      1.979301     32.806839      0.405177    121.51840
  1414   422    -89.032194    -89.611172      0.318169      1.480744      2.080508     30.251329      0.358452    101.89769
  1422   423    -88.632498    -89.032194      0.391520      1.229176      2.463315     16.950262      0.514692     81.85526
  1424   424    -87.610354    -88.632498      0.312714      0.965011      2.054535      9.225954      0.496857     89.40129
  1427   425    -88.052678    -87.610354      0.366469      1.195252      2.325248     15.676595      0.620146    103.93369
  1429   426    -91.316855    -88.052678      0.382794      0.675879      2.414317      4.741100      0.884776     78.02464
  1431   427    -91.197170    -91.316855      0.318764      0.572883      2.083357      3.740096      0.474009     67.99842
  1432   428    -89.319002    -91.197170      0.306588      0.747341      2.025761      5.589093      0.438126     77.07037
  1433   429    -87.758375    -89.319002      0.232043      0.627594      1.706249      4.242225      0.499747    100.39912
  1440   430    -87.552349    -87.758375      0.240392      0.649178      1.739370      4.458386      0.620428    104.47878
  1443   431    -89.583616    -87.552349      0.176958      0.709652      1.502996      5.124505      0.539650    131.97871
  1445   432    -91.003673    -89.583616      0.222396      0.305449      1.668769      2.020453      0.339174     93.66759
  1446   433    -90.526154    -91.003673      0.255230      0.573707      1.799822      3.747205      0.318973     87.79987
  1451   434    -90.901144    -90.526154      0.255205      0.941125      1.799719      8.732220      0.274137     98.50426
  1458   435    -88.433019    -90.901144      0.262924      1.161533      1.831995     14.505517      0.429500    115.14205
  1463   436    -88.172147    -88.433019      0.290932      1.245672      1.954033     17.606464      0.459578    113.05665
  1466   437    -89.478590    -88.172147      0.270073      1.356171      1.862401     22.707569      0.411594    123.15435
  1467   438    -89.962762    -89.478590      0.334660      1.610206      2.161027     40.757338      0.471012    126.68318
  1468   439    -89.761104    -89.962762      0.417297      1.591563      2.613949     39.044775      0.408336     79.96872
  1469   440    -89.130199    -89.761104      0.349481      1.602059      2.236049     39.999943      0.362291     96.81754
  1472   441    -87.869032    -89.130199      0.370633      1.252624      2.347650     17.890564      0.532358     93.22814
  1481   442    -89.330833    -87.869032      0.352828      1.495670      2.253348     31.309085      0.355786     89.09057
  1488   443    -89.273595    -89.330833      0.429097      1.742704      2.685946     55.297286      0.423628     87.68007
  1491   444    -88.710511    -89.273595      0.433917      1.527757      2.715918     33.709873      0.517269     89.88569
  1493   445    -89.288528    -88.710511      0.477761      1.650230      3.004421     44.692048      0.586623    100.83182
  1498   446    -89.737807    -89.288528      0.406485      1.339056      2.549674     21.830133      0.450079     75.54818
  1500   447    -90.792615    -89.737807      0.329892      1.412097      2.137430     25.828383      0.290057     86.49278
  1503   448    -92.379173    -90.792615      0.320458      1.222894      2.091501     16.706814      0.251479     81.77060
  1504   449    -89.166521    -92.379173      0.387373      1.334125      2.439907     21.583639      0.438119     79.76433
  1510   450    -88.527740    -89.166521      0.425927      1.412766      2.666408     25.868163      0.564584     92.36699
  1511   451    -88.049720    -88.527740      0.359970      1.335187      2.290711     21.636481      0.546017    106.67129
  1515   452    -87.928930    -88.049720      0.356421      1.019130      2.272066     10.450330      0.584185     86.76695
  1522   453    -87.662531    -87.928930      0.337354      1.069126      2.174472     11.725351      0.518794     89.69435
  1523   454    -87.605045    -87.662531      0.304608      1.053542      2.016548     11.312060      0.461374     94.59662
  1534   455    -88.861581    -87.605045      0.224488      0.688976      1.676828      4.886251      0.723085    122.83235
  1538   456    -87.699253    -88.861581      0.244076      0.721653      1.754188      5.268085      0.654618    111.26634
  1542   457    -90.176394    -87.699253      0.184352      0.328627      1.528805      2.131213      0.533649    108.87275
  1551   458    -90.876348    -90.176394      0.152699      0.383315      1.421345      2.417213      0.528534    125.13752
  1553   459    -88.375658    -90.876348      0.232615      0.676538      1.708500      4.748300      0.712108    117.01095
  1555   460    -91.234751    -88.375658      0.234149      0.482941      1.714547      3.040472      0.951426    116.77097
  1556   461    -89.845203    -91.234751      0.293641      0.505371      1.966258      3.201632      0.800641     85.61760
  1567   462    -89.968937    -89.845203      0.284315      0.935357      1.924485      8.617021      0.754950    129.87401
  1568   463    -89.087964    -89.968937      0.301103      0.731712      2.000336      5.391532      0.445782     78.45511
  1569   464    -87.840292    -89.087964      0.323052      1.183185      2.104031     15.247004      0.561346    110.16500
  1576   465    -88.171310    -87.840292      0.295806      1.200557      1.976088     15.869275      0.401104    100.57004
  1577   466    -88.897219    -88.171310      0.360112      1.674774      2.291456     47.290500      0.404408    105.12585
  1586   467    -88.181128    -88.897219      0.392623      1.313771      2.469581     20.595453      0.588740    100.02540
  1596   468    -87.580567    -88.181128      0.321940      0.908159      2.098651      8.093915      0.565723     88.48945
  1604   469    -87.462650    -87.580567      0.330952      1.114809      2.142653     13.025931      0.534710     97.30341
  1606   470    -87.739238    -87.462650      0.311767      0.987922      2.050061      9.725728      0.646563    108.29742
  1608   471    -87.831091    -87.739238      0.351954      1.233605      2.248815     17.123977      0.568106    104.39448
  1615   472    -88.445861    -87.831091      0.381526      1.425013      2.407275     26.608046      0.558878    109.17581
  1616   473    -88.653023    -88.445861      0.412960      1.668054      2.587973     46.564439      0.483810    101.63197
  1617   474    -88.353874    -88.653023      0.399254      1.335479      2.507574     21.651030      0.520572     87.68910
  1618   475    -88.551298    -88.353874      0.421796      1.321116      2.641167     20.946710      0.613821     94.71537
  1619   476    -88.454338    -88.551298      0.362274      0.978652      2.302893      9.520324      0.570517     80.44163
  1623   477    -88.878442    -88.454338      0.437225      1.309323      2.736688     20.385586      0.615824     88.58953
  1626   478    -90.995661    -88.878442      0.384030      1.614211      2.421198     41.134933      0.575036    132.95267
  1629   479    -89.859520    -90.995661      0.365937      1.202259      2.322402     15.931570      0.398658     75.69961
  1630   480    -87.292803    -89.859520      0.301033      0.960288      2.000013      9.126160      0.523192     95.73340
  1632   481    -87.354174    -87.292803      0.287262      0.770436      1.937591      5.894349      0.591379     93.16755
  1639   482    -89.396044    -87.354174      0.200549      0.852734      1.586898      7.124166      0.546334    132.57899
  1640   483    -89.615733    -89.396044      0.250247      0.420517      1.779290      2.633400      0.697074     90.83962
  1644   484    -87.721287    -89.615733      0.315881      0.799530      2.069576      6.302745      0.664223     91.20364
  1647   485    -88.264709    -87.721287      0.305952      1.040576      2.022796     10.979337      0.648227    116.55071
  1652   486    -88.412829    -88.264709      0.299004      0.673251      1.990693      4.712496      0.779870     96.29877
  1655   487    -89.121374    -88.412829      0.376582      0.882001      2.380030      7.620814      0.674374     78.88191
  1658   488    -89.220946    -89.121374      0.301642      0.588108      2.002821      3.873539      0.582877     77.01787
  1662   489    -89.218183    -89.220946      0.359520      1.024324      2.288335     10.576052      0.474752     75.48364
  1668   490    -87.591015    -89.218183      0.337936      1.201674      2.177390     15.910122      0.516100     98.92184
  1673   491    -88.061584    -87.591015      0.319727      0.790631      2.087985      6.174909      0.736352     96.05963
  1680   492    -88.326398    -88.061584      0.242938      0.514977      1.749598      3.273236      0.656798     96.76821
  1684   493    -87.318173    -88.326398      0.312687      1.006456      2.054410     10.149772      0.572200    100.11877
  1694   494    -87.706061    -87.318173      0.302946      0.832149      2.008845      6.794367      0.522695     86.71010
  1708   495    -87.910999    -87.706061      0.325908      0.814465      2.117910      6.523266      0.632802     86.16078
  1709   496    -88.114010    -87.910999      0.300073      1.010813      1.995596     10.252112      0.417408     90.16643
  1714   497    -88.614882    -88.114010      0.245197      1.082785      1.758721     12.099984      0.417418    116.48373
  1715   498    -88.560137    -88.614882      0.197131      0.619445      1.574459      4.163372      0.460544    113.44294
  1723   499    -89.471523    -88.560137      0.233193      0.854511      1.710774      7.153369      0.335060    105.34444
  1732   500    -88.243308    -89.471523      0.240305      0.838057      1.739023      6.887427      0.403016    103.81967
  1734   501    -89.131217    -88.243308      0.293495      0.671064      1.965598      4.688819      0.452795     78.70151
  1735   502    -87.624450    -89.131217      0.301211      0.902088      2.000835      7.981564      0.664745    106.14240
  1738   503    -87.643190    -87.624450      0.339948      1.059750      2.187501     11.474919      0.619556    100.64525
  1740   504    -87.756538    -87.643190      0.354058      1.048429      2.259740     11.179668      0.624767     95.07998
  1742   505    -88.659595    -87.756538      0.322799      0.718662      2.102805      5.231928      0.793865     93.52359
  1744   506    -88.253735    -88.659595      0.241274      0.661339      1.742907      4.584994      0.725908    113.07639
  1748   507    -87.273441    -88.253735      0.257093      0.835725      1.807562      6.850540      0.530975    104.73204
  1756   508    -88.237300    -87.273441      0.328392      1.114241      2.130061     13.008914      0.431868     86.73224
  1757   509    -87.694698    -88.237300      0.253310      0.944524      1.791885      8.800841      0.528974    114.32908
  1766   510    -88.242534    -87.694698      0.202054      0.672930      1.592409      4.709016      0.499078    115.53572
  1767   511    -88.530063    -88.242534      0.279208      0.875529      1.901991      7.508080      0.389718     89.85668
  1769   512    -87.644968    -88.530063      0.254708      0.948032      1.797661      8.872223      0.469827    108.37847
  1774   513    -88.681445    -87.644968      0.231083      1.006673      1.702484     10.154833      0.471239    123.08791
  1778   514    -87.272211    -88.681445      0.298463      0.855656      1.988211      7.172253      0.590859     95.30587
  1785   515    -88.718821    -87.272211      0.277710      0.624375      1.895440      4.210905      0.813286    102.40514
  1786   516    -89.116091    -88.718821      0.277975      0.601811      1.896597      3.997705      0.848288    103.03778
  1793   517    -88.350596    -89.116091      0.299208      0.878401      1.991627      7.557899      0.733003    113.05066
  1798   518    -89.365853    -88.350596      0.349908      0.763700      2.238249      5.803638      0.848339     94.58785
  1803   519    -91.051714    -89.365853      0.395027      1.209897      2.483287     16.214249      0.777596    125.83274
  1805   520    -89.624910    -91.051714      0.467074      1.412992      2.931390     25.881676      0.685023    102.86720
  1807   521    -88.549944    -89.624910      0.416325      1.573819      2.608104     37.481653      0.525155    101.89275
  1808   522    -89.224501    -88.549944      0.362836      1.549808      2.305874     35.465637      0.517488    119.82860
  1809   523    -89.021691    -89.224501      0.432272      1.456236      2.705651     28.591462      0.507277     83.22845
  1810   524    -90.386640    -89.021691      0.389653      1.181323      2.452750     15.181783      0.435936     70.96787
  1812   525    -88.433701    -90.386640      0.389798      1.583040      2.453566     38.285987      0.458462     98.28353
  1814   526    -89.942180    -88.433701      0.310759      1.625243      2.045310     42.193231      0.325992    107.62376
  1815   527    -90.119725    -89.942180      0.385429      1.653822      2.429009     45.063227      0.344765     83.58544
  1818   528    -88.710037    -90.119725      0.423882      1.678266      2.653885     47.672302      0.494886    100.91401
  1820   529    -89.407555    -88.710037      0.351375      1.482851      2.245818     30.398419      0.538813    123.29956
  1821   530    -87.366674    -89.407555      0.281283      0.996481      1.911097      9.919291      0.496695    103.31517
  1830   531    -89.697893    -87.366674      0.363189      0.852534      2.307749      7.120890      0.565872     71.77495
  1831   532    -88.045914    -89.697893      0.320025      1.303386      2.089415     20.108771      0.494159    110.85198
  1832   533    -87.824548    -88.045914      0.316071      1.177625      2.070482     15.053080      0.440100     95.70614
  1839   534    -88.714586    -87.824548      0.373939      1.662045      2.365588     45.924587      0.433146    104.91251
  1847   535    -87.946477    -88.714586      0.362181      1.233549      2.302399     17.121778      0.589326    104.04750
  1857   536    -87.466768    -87.946477      0.326277      0.947589      2.119711      8.863162      0.594413     92.76771
  1858   537    -89.122218    -87.466768      0.243013      0.448581      1.749898      2.809192      0.690131     94.61521
  1860   538    -88.046484    -89.122218      0.303206      0.694385      2.010045      4.947491      0.705531     90.45962
  1863   539    -87.285763    -88.046484      0.287280      0.894860      1.937673      7.849818      0.604151    104.08339
  1867   540    -87.655567    -87.285763      0.321037      1.074770      2.094292     11.878719      0.477602     91.49971
  1875   541    -87.372694    -87.655567      0.256368      0.793584      1.804546      6.217046      0.498014     99.96656
  1878   542    -87.318345    -87.372694      0.247025      0.723112      1.766138      5.285817      0.561882    103.19433
  1879   543    -88.449659    -87.318345      0.195164      0.667149      1.567341      4.646750      0.518013    119.19137
  1887   544    -88.920801    -88.449659      0.280568      0.605639      1.907955      4.033101      0.473132     80.90883
  1892   545    -87.834114    -88.920801      0.350242      1.036034      2.239969     10.865096      0.652056     99.05717
  1900   546    -89.116030    -87.834114      0.349543      1.138780      2.236365     13.765132      0.696422    118.18834
  1905   547    -88.697529    -89.116030      0.410147      1.547977      2.571268     35.316476      0.460499     88.77027
  1913   548    -88.405761    -88.697529      0.366457      1.132062      2.325185     13.553825      0.501713     82.09040
  1918   549    -88.507934    -88.405761      0.283506      1.281870      1.920903     19.136814      0.428790    114.39710
  1920   550    -87.758850    -88.507934      0.313959      0.894494      2.060435      7.843215      0.515559     86.15299
  1930   551    -87.774382    -87.758850      0.358115      1.269824      2.280944     18.613307      0.536684     99.96410
  1931   552    -87.729336    -87.774382      0.319981      0.827771      2.089203      6.726220      0.679140     93.61772
  1934   553    -87.805345    -87.729336      0.245019      0.744983      1.758001      5.558825      0.660532    113.48783
  1958   554    -87.508461    -87.805345      0.276685      0.697270      1.890971      4.980467      0.647385     95.83502
  1960   555    -88.854097    -87.508461      0.347458      0.938597      2.225654      8.681543      0.777001    107.37851
  1962   556    -91.877149    -88.854097      0.378418      0.843534      2.390109      6.974832      0.983383    113.90143
  1964   557    -92.401516    -91.877149      0.444264      0.827644      2.781406      6.724258      0.865104     73.58622
  1971   558    -91.431689    -92.401516      0.438552      0.930764      2.745059      8.526371      0.731896     70.57622
  1973   559    -91.359685    -91.431689      0.492658      1.374596      3.109266     23.691690      0.789632    113.39066
  1974   560    -89.235148    -91.359685      0.430518      1.224922      2.694747     16.785039      0.597253     80.53043
  1975   561    -89.709589    -89.235148      0.473741      1.424342      2.976739     26.566943      0.585500     81.22284
  1980   562    -90.325313    -89.709589      0.515186      1.437145      3.274807     27.361814      0.701909     92.22468
  1988   563    -89.993860    -90.325313      0.525621      1.839798      3.354446     69.150894      0.529581     86.45344
  1990   564    -90.756237    -89.993860      0.533071      1.442051      3.412485     27.672640      0.708958     88.29186
  1992   565    -89.641936    -90.756237      0.505914      1.672191      3.205635     47.010061      0.572372     89.28750
  1996   566    -89.945518    -89.641936      0.534122      1.860401      3.420753     72.510478      0.578543     98.81730
  2007   567    -90.573302    -89.945518      0.484789      2.358024      3.053435    228.046821      0.376821     94.15478
  2009   568    -91.471413    -90.573302      0.564462      2.252413      3.668278    178.818607      0.437829     78.85935
  2010   569    -90.810661    -91.471413      0.561713      2.073054      3.645126    118.318868      0.579333    110.96024
  2011   570    -91.477343    -90.810661      0.574350      2.327414      3.752757    212.526802      0.437217     80.36144
  2012   571    -90.878551    -91.477343      0.593286      2.440608      3.920000    275.808649      0.474935     95.01062
  2014   572    -91.340788    -90.878551      0.537457      2.619211      3.447126    416.112390      0.375785     90.89962
  2018   573    -91.058360    -91.340788      0.571067      2.435499      3.724495    272.582950      0.433275     87.44351
  2022   574    -91.227808    -91.058360      0.596043      2.631884      3.944961    428.434335      0.455861    102.13781
  2028   575    -90.885552    -91.227808      0.570745      2.115191      3.721731    130.374089      0.491581     82.78692
  2036   576    -90.423620    -90.885552      0.537146      2.345431      3.444661    221.529285      0.442113     96.08070
  2037   577    -91.160419    -90.423620      0.476861      2.562948      2.998205    365.551213      0.363601    105.86783
  2038   578    -92.647402    -91.160419      0.455125      2.769026      2.851838    587.524239      0.340218    119.39763
  2039   579    -91.476160    -92.647402      0.473197      2.624461      2.973016    421.173683      0.333249     99.52556
  2041   580    -91.305645    -91.476160      0.493747      2.637951      3.117073    434.460706      0.366959    105.42972
  2050   581    -90.243476    -91.305645      0.523921      2.286590      3.341343    193.459517      0.452729    100.22011
  2051   582    -90.401358    -90.243476      0.548936      2.131521      3.539450    135.369491      0.536092    106.45244
  2063   583    -89.745772    -90.401358      0.507994      2.048570      3.221027    111.833128      0.482281     96.58957
  2066   584    -90.127332    -89.745772      0.486638      2.257101      3.066468    180.759630      0.413269     98.66319
  2068   585    -88.986427    -90.127332      0.449682      1.760637      2.816319     57.628491      0.505302    100.68986
  2071   586    -89.186547    -88.986427      0.471914      1.575810      2.964242     37.653862      0.558077     89.18689
  2073   587    -89.598394    -89.186547      0.415036      1.778829      2.600373     60.093732      0.506615    116.78941
  2074   588    -89.663152    -89.598394      0.409575      1.790302      2.567882     61.702458      0.498037    117.72979
  2077   589    -90.364561    -89.663152      0.339869      1.294274      2.187104     19.691274      0.322583     81.44183
  2078   590    -88.734537    -90.364561      0.315603      1.223378      2.068248     16.725460      0.371157     91.17714
  2084   591    -90.744028    -88.734537      0.337776      1.217665      2.176587     16.506899      0.316804     78.98014
  2085   592    -88.978374    -90.744028      0.256218      0.863692      1.803921      7.306215      0.352411     96.74012
  2088   593    -88.295059    -88.978374      0.201021      0.615348      1.588624      4.124277      0.489407    112.38950
  2092   594    -87.972862    -88.295059      0.258512      0.717763      1.813478      5.221113      0.446872     92.67620
