1.076300037326495262e+00 4.493957874204269842e+00 1.501737544454087754e+02 9.009105458430596292e-01 3.345448334564898873e-01
1.076300037326495262e+00 4.493957874204269842e+00 1.501737544454087754e+02 9.009105458430596292e-01 3.345448334564898873e-01
9.306686288006131846e-01 4.602473018094275226e+00 1.500465500771360041e+02 8.160508181239551906e-01 7.377044086513011578e-01
9.306686288006131846e-01 4.602473018094275226e+00 1.500465500771360041e+02 8.160508181239551906e-01 7.377044086513011578e-01
9.306686288006131846e-01 4.602473018094275226e+00 1.500465500771360041e+02 8.160508181239551906e-01 7.377044086513011578e-01
1.011306950093908252e+00 4.629814292603295023e+00 1.501211230981249969e+02 1.070983388383958124e+00 7.493442614672488622e-01
1.011306950093908252e+00 4.629814292603295023e+00 1.501211230981249969e+02 1.070983388383958124e+00 7.493442614672488622e-01
1.223502320298718526e+00 4.843592923338993828e+00 1.502041781176076540e+02 1.268003715929219233e+00 8.756290497989620558e-01
1.223502320298718526e+00 4.843592923338993828e+00 1.502041781176076540e+02 1.268003715929219233e+00 8.756290497989620558e-01
7.475966047439335238e-01 4.671598501523502200e+00 1.505033022631017445e+02 1.086673529678469308e+00 1.171479800671269000e+00
6.477824183299609739e-01 4.242730044220781593e+00 1.499390644413543328e+02 2.892591928754438824e-01 2.910961131561531356e-01
6.477824183299609739e-01 4.242730044220781593e+00 1.499390644413543328e+02 2.892591928754438824e-01 2.910961131561531356e-01
6.999130710913066267e-01 4.172439992535577069e+00 1.497177584610271310e+02 4.993256731003911097e-01 4.820497479013244879e-01
6.999130710913066267e-01 4.172439992535577069e+00 1.497177584610271310e+02 4.993256731003911097e-01 4.820497479013244879e-01
3.960264795820898076e-01 4.206393592998542097e+00 1.502188913074758148e+02 5.911645750088876383e-01 9.274449092305429021e-01
3.960264795820898076e-01 4.206393592998542097e+00 1.502188913074758148e+02 5.911645750088876383e-01 9.274449092305429021e-01
3.960264795820898076e-01 4.206393592998542097e+00 1.502188913074758148e+02 5.911645750088876383e-01 9.274449092305429021e-01
4.365482723091371753e-01 4.101550347515537709e+00 1.502943406362795713e+02 5.659282244800342143e-01 1.008219273727172016e+00
4.365482723091371753e-01 4.101550347515537709e+00 1.502943406362795713e+02 5.659282244800342143e-01 1.008219273727172016e+00
3.207547566022623253e-01 3.745036731604789892e+00 1.503597509863284927e+02 6.784619159298226343e-01 1.137303990478511384e+00
8.087621157751536671e-01 4.743466519644321977e+00 1.497457077942596300e+02 1.578458780754465884e-01 1.004001004637765648e+00
8.087621157751536671e-01 4.743466519644321977e+00 1.497457077942596300e+02 1.578458780754465884e-01 1.004001004637765648e+00
8.087621157751536671e-01 4.743466519644321977e+00 1.497457077942596300e+02 1.578458780754465884e-01 1.004001004637765648e+00
8.374209921111901433e-01 4.813117369941391388e+00 1.497142814397894597e+02 7.519956131595884052e-02 1.074153747405040882e+00
8.374209921111901433e-01 4.813117369941391388e+00 1.497142814397894597e+02 7.519956131595884052e-02 1.074153747405040882e+00
9.085175475617678353e-01 4.614912516077285254e+00 1.500547347969741736e+02 4.504672131395999757e-01 1.412799926343110135e+00
8.793681460270434957e-01 4.624090895412096280e+00 1.500005108962569977e+02 3.965465488774122527e-01 1.428259095679944357e+00
9.357651623493186133e-01 4.587528691973647987e+00 1.499242613341817218e+02 4.769775026292380482e-01 1.462788593605516496e+00
9.357651623493186133e-01 4.587528691973647987e+00 1.499242613341817218e+02 4.769775026292380482e-01 1.462788593605516496e+00
9.357651623493186133e-01 4.587528691973647987e+00 1.499242613341817218e+02 4.769775026292380482e-01 1.462788593605516496e+00
4.727301686942901870e-01 4.855114948633508121e+00 1.499966430502964272e+02 4.233177865396522410e-01 7.059812416241820765e-01
4.727301686942901870e-01 4.855114948633508121e+00 1.499966430502964272e+02 4.233177865396522410e-01 7.059812416241820765e-01
4.727301686942901870e-01 4.855114948633508121e+00 1.499966430502964272e+02 4.233177865396522410e-01 7.059812416241820765e-01
5.262622580738905986e-01 5.036731064155106630e+00 1.502378669430453613e+02 3.429355902766736408e-01 8.610995054370818025e-01
5.262622580738905986e-01 5.036731064155106630e+00 1.502378669430453613e+02 3.429355902766736408e-01 8.610995054370818025e-01
5.262622580738905986e-01 5.036731064155106630e+00 1.502378669430453613e+02 3.429355902766736408e-01 8.610995054370818025e-01
5.262622580738905986e-01 5.036731064155106630e+00 1.502378669430453613e+02 3.429355902766736408e-01 8.610995054370818025e-01
5.452982766431623274e-01 4.730243977749331918e+00 1.504064886085584760e+02 3.986374894687466641e-01 9.869184521673154409e-01
5.452982766431623274e-01 4.730243977749331918e+00 1.504064886085584760e+02 3.986374894687466641e-01 9.869184521673154409e-01
8.629525614595359162e-01 4.572200325822093347e+00 1.499968313046709625e+02 6.441224305402654116e-01 1.284107811596188142e+00
-1.765534456385442486e-01 4.406618160623851033e+00 1.500089725588510987e+02 1.081695257750425743e+00 1.078613191377679748e+00
-1.765534456385442486e-01 4.406618160623851033e+00 1.500089725588510987e+02 1.081695257750425743e+00 1.078613191377679748e+00
-1.765534456385442486e-01 4.406618160623851033e+00 1.500089725588510987e+02 1.081695257750425743e+00 1.078613191377679748e+00
-1.765534456385442486e-01 4.406618160623851033e+00 1.500089725588510987e+02 1.081695257750425743e+00 1.078613191377679748e+00
-1.345553754617820896e-01 4.414146545003532651e+00 1.500302438080359764e+02 1.071884265566875660e+00 1.071012100184345561e+00
-1.345553754617820896e-01 4.414146545003532651e+00 1.500302438080359764e+02 1.071884265566875660e+00 1.071012100184345561e+00
1.702011543742694699e-01 3.754964653743776637e+00 1.490841663375297230e+02 1.553474717484853773e+00 1.223575298542890710e+00
5.094353345764518481e-01 3.998994794106005113e+00 1.497100855161754112e+02 1.439644538703815257e+00 1.235924124093423337e+00
5.094353345764518481e-01 3.998994794106005113e+00 1.497100855161754112e+02 1.439644538703815257e+00 1.235924124093423337e+00
4.745816765374701318e-01 3.590628091391977250e+00 1.495341463269884628e+02 1.788226795540058145e+00 1.399383305220315954e+00
6.188678680304784407e-01 4.523597976317129010e+00 1.501837150161477155e+02 5.876622578304043776e-01 8.257526237712614625e-01
4.872593497654149619e-01 4.573858271554493093e+00 1.502841689601451947e+02 6.115865660051380548e-01 1.041826929534553248e+00
4.009812847990262830e-01 4.711166945265532036e+00 1.503410987275249227e+02 6.417507808227130850e-01 1.264275132123661605e+00
4.009812847990262830e-01 4.711166945265532036e+00 1.503410987275249227e+02 6.417507808227130850e-01 1.264275132123661605e+00
4.009812847990262830e-01 4.711166945265532036e+00 1.503410987275249227e+02 6.417507808227130850e-01 1.264275132123661605e+00
4.009812847990262830e-01 4.711166945265532036e+00 1.503410987275249227e+02 6.417507808227130850e-01 1.264275132123661605e+00
4.009812847990262830e-01 4.711166945265532036e+00 1.503410987275249227e+02 6.417507808227130850e-01 1.264275132123661605e+00
5.245798441853938288e-01 5.086639663061358618e+00 1.506036474984366009e+02 4.073547161985661136e-01 1.284620970108037108e+00
4.567990311449287022e-01 5.510800085670591208e+00 1.509844273620069544e+02 2.986856010133078776e-01 1.718765912452911993e+00
4.475335396938471266e-01 5.554421831946941168e+00 1.510237346618233971e+02 2.708935060398180994e-01 1.789623815508390559e+00
9.024448121190438155e-01 4.262845294893168990e+00 1.500404527299807569e+02 3.497656319150762028e-01 3.083667227102381281e-01
9.024448121190438155e-01 4.262845294893168990e+00 1.500404527299807569e+02 3.497656319150762028e-01 3.083667227102381281e-01
9.024448121190438155e-01 4.262845294893168990e+00 1.500404527299807569e+02 3.497656319150762028e-01 3.083667227102381281e-01
7.789478985747959605e-01 4.386074859199139198e+00 1.501670558673793323e+02 5.852872304071179421e-01 5.699775868425450698e-01
7.789478985747959605e-01 4.386074859199139198e+00 1.501670558673793323e+02 5.852872304071179421e-01 5.699775868425450698e-01
7.789478985747959605e-01 4.386074859199139198e+00 1.501670558673793323e+02 5.852872304071179421e-01 5.699775868425450698e-01
7.789478985747959605e-01 4.386074859199139198e+00 1.501670558673793323e+02 5.852872304071179421e-01 5.699775868425450698e-01
7.789478985747959605e-01 4.386074859199139198e+00 1.501670558673793323e+02 5.852872304071179421e-01 5.699775868425450698e-01
7.789478985747959605e-01 4.386074859199139198e+00 1.501670558673793323e+02 5.852872304071179421e-01 5.699775868425450698e-01
7.789478985747959605e-01 4.386074859199139198e+00 1.501670558673793323e+02 5.852872304071179421e-01 5.699775868425450698e-01
5.788938101855979346e-01 4.918254721195451928e+00 1.505270487024439490e+02 1.022494125386910202e+00 6.889132322619967441e-01
5.017780138388368005e-01 5.003052919747670302e+00 1.506774520200909819e+02 1.061318128740477373e+00 7.799266730226510624e-01
5.143138058896769005e-01 5.032413436387547456e+00 1.507089028606468730e+02 1.139926116940078504e+00 7.832447728131323172e-01
5.996989327604465014e-01 4.956723318883365259e+00 1.505995491212308934e+02 1.044803643656639025e+00 7.863342026799291506e-01
6.222829841186613420e-01 5.124411143579426842e+00 1.506928044737472874e+02 7.861953274536068736e-01 9.313355230066022727e-01
6.921594295066149094e-01 5.235853677163449404e+00 1.508794671755431978e+02 7.286279239011731468e-01 1.027461358652010492e+00
6.921594295066149094e-01 5.235853677163449404e+00 1.508794671755431978e+02 7.286279239011731468e-01 1.027461358652010492e+00
7.014678272057158770e-01 5.576301792174886529e+00 1.512875442631054739e+02 9.260319273530042139e-01 1.113508066876395475e+00
6.889111916852549422e-01 5.302171037135882337e+00 1.511571436493080967e+02 7.804639125576861014e-01 1.089206676006353458e+00
6.889111916852549422e-01 5.302171037135882337e+00 1.511571436493080967e+02 7.804639125576861014e-01 1.089206676006353458e+00
8.293771338671722670e-01 4.760152955192720192e+00 1.499856481226389064e+02 1.996676982802240985e-01 4.472369875969636199e-01
8.293771338671722670e-01 4.760152955192720192e+00 1.499856481226389064e+02 1.996676982802240985e-01 4.472369875969636199e-01
8.293771338671722670e-01 4.760152955192720192e+00 1.499856481226389064e+02 1.996676982802240985e-01 4.472369875969636199e-01
7.267033393408239839e-01 4.574212934805574449e+00 1.501329256871799771e+02 1.923926174210180973e-01 6.029684309697231903e-01
7.267033393408239839e-01 4.574212934805574449e+00 1.501329256871799771e+02 1.923926174210180973e-01 6.029684309697231903e-01
7.267033393408239839e-01 4.574212934805574449e+00 1.501329256871799771e+02 1.923926174210180973e-01 6.029684309697231903e-01
6.091087401090462539e-01 3.828749225321582017e+00 1.491258069557019610e+02 1.113899966694351207e+00 9.885160953398171024e-01
6.091087401090462539e-01 3.828749225321582017e+00 1.491258069557019610e+02 1.113899966694351207e+00 9.885160953398171024e-01
6.091087401090462539e-01 3.828749225321582017e+00 1.491258069557019610e+02 1.113899966694351207e+00 9.885160953398171024e-01
6.091087401090462539e-01 3.828749225321582017e+00 1.491258069557019610e+02 1.113899966694351207e+00 9.885160953398171024e-01
3.738961508098180841e-01 4.569430860121512339e+00 1.498357988025123575e+02 2.584279684187568149e-01 7.385520640284735094e-01
1.730631313956112471e-01 4.579217335530978872e+00 1.499647177037578842e+02 3.229968215599664516e-01 9.921935133955845920e-01
1.460463403149953598e-01 4.544617851491249638e+00 1.499384554720104461e+02 3.096689156464297876e-01 1.086186290994135550e+00
1.460463403149953598e-01 4.544617851491249638e+00 1.499384554720104461e+02 3.096689156464297876e-01 1.086186290994135550e+00
1.438221624182322855e-01 4.536201148908102887e+00 1.499389664100245056e+02 3.103973274060953247e-01 1.088118259222956352e+00
1.941047542483689270e-01 4.564430226513401578e+00 1.498581428447294002e+02 2.795010370474418915e-01 1.128044566491425149e+00
1.973677588334719069e-01 4.564270931100508299e+00 1.498606435923050242e+02 2.819104946064024952e-01 1.128405790424669153e+00
1.245149891214308857e-01 4.546387074293731345e+00 1.498465107179427207e+02 2.430905772308000756e-01 1.219875832762272294e+00
5.666380198772977828e-01 4.253640909015685700e+00 1.503308254110705491e+02 6.837523083980314720e-01 1.202570201314828502e+00
5.666380198772977828e-01 4.253640909015685700e+00 1.503308254110705491e+02 6.837523083980314720e-01 1.202570201314828502e+00
2.851367767897922123e-01 4.989948158048479243e+00 1.501524436433832932e+02 3.998313996034048579e-01 7.395175363852912742e-02
4.026803839943515206e-01 4.837964833300629763e+00 1.499866358353658882e+02 3.400915466021604550e-01 1.830092791127806706e-01
5.309248905727951273e-01 4.810977187723716852e+00 1.499244277936855383e+02 4.878936340756351298e-01 7.034616800660473679e-01
5.309248905727951273e-01 4.810977187723716852e+00 1.499244277936855383e+02 4.878936340756351298e-01 7.034616800660473679e-01
5.309248905727951273e-01 4.810977187723716852e+00 1.499244277936855383e+02 4.878936340756351298e-01 7.034616800660473679e-01
5.309248905727951273e-01 4.810977187723716852e+00 1.499244277936855383e+02 4.878936340756351298e-01 7.034616800660473679e-01
5.309248905727951273e-01 4.810977187723716852e+00 1.499244277936855383e+02 4.878936340756351298e-01 7.034616800660473679e-01
5.309248905727951273e-01 4.810977187723716852e+00 1.499244277936855383e+02 4.878936340756351298e-01 7.034616800660473679e-01
5.309248905727951273e-01 4.810977187723716852e+00 1.499244277936855383e+02 4.878936340756351298e-01 7.034616800660473679e-01
4.417149037119860733e-01 4.873113116661413002e+00 1.499303375323361252e+02 4.679485237177078982e-01 7.609468399297202312e-01
2.945718774662379191e-01 4.309718733088494957e+00 1.500006084809861306e+02 5.776736948624195955e-01 8.666892738823629427e-01
5.678981527773294680e-01 4.412608977712669578e+00 1.499528017524571624e+02 5.805480627987669173e-01 9.069957196055287163e-01
6.699050309182054130e-01 4.347068933996668605e+00 1.501090707351947628e+02 2.007740751578760419e-01 1.103964881594980518e+00
5.674458357216084492e-01 4.210492772433084063e+00 1.501171180213521268e+02 9.752685666608074122e-02 1.329833542666212232e+00
5.674458357216084492e-01 4.210492772433084063e+00 1.501171180213521268e+02 9.752685666608074122e-02 1.329833542666212232e+00
5.674458357216084492e-01 4.210492772433084063e+00 1.501171180213521268e+02 9.752685666608074122e-02 1.329833542666212232e+00
5.645737642414683233e-01 4.195692740799996656e+00 1.501114610525700925e+02 7.327941341125709940e-02 1.357550235882733602e+00
5.645737642414683233e-01 4.195692740799996656e+00 1.501114610525700925e+02 7.327941341125709940e-02 1.357550235882733602e+00
5.645737642414683233e-01 4.195692740799996656e+00 1.501114610525700925e+02 7.327941341125709940e-02 1.357550235882733602e+00
5.645737642414683233e-01 4.195692740799996656e+00 1.501114610525700925e+02 7.327941341125709940e-02 1.357550235882733602e+00
4.691406695603954624e-01 4.204960097168859434e+00 1.496795419197035528e+02 8.311832014319037176e-01 2.597697656250261833e-01
4.601879292233697072e-01 4.183249258863411590e+00 1.496633354038448260e+02 8.286507996761278694e-01 2.677419495593008625e-01
5.063931495749458556e-01 4.199660995168352784e+00 1.496785877366899626e+02 8.175704006752247954e-01 2.631087079732038481e-01
5.065611243277249320e-01 4.159129994994284374e+00 1.495256836687879343e+02 9.666126066678060180e-01 2.691773860678586261e-01
5.065611243277249320e-01 4.159129994994284374e+00 1.495256836687879343e+02 9.666126066678060180e-01 2.691773860678586261e-01
5.199384072594707140e-01 4.416076930414271295e+00 1.498125283446848073e+02 1.016552945967184707e+00 4.789053773500588362e-01
5.374256275513193959e-01 4.413064834652256962e+00 1.498252376599080549e+02 9.869393964469286296e-01 4.951125049273448764e-01
1.086443600563560263e+00 4.942483179348289291e+00 1.503933296538742468e+02 6.555660191847159091e-01 1.129218888502226514e+00
1.086443600563560263e+00 4.942483179348289291e+00 1.503933296538742468e+02 6.555660191847159091e-01 1.129218888502226514e+00
1.370892043475076871e+00 4.990648677011973788e+00 1.505199350993220548e+02 9.187139905188324018e-01 1.239761715196884495e+00
9.906290466160774244e-01 4.404389061870737088e+00 1.497172553675966356e+02 9.495248961013169620e-02 1.149790251094950921e-02
9.906290466160774244e-01 4.404389061870737088e+00 1.497172553675966356e+02 9.495248961013169620e-02 1.149790251094950921e-02
9.906290466160774244e-01 4.404389061870737088e+00 1.497172553675966356e+02 9.495248961013169620e-02 1.149790251094950921e-02
9.906290466160774244e-01 4.404389061870737088e+00 1.497172553675966356e+02 9.495248961013169620e-02 1.149790251094950921e-02
9.611369777468170561e-01 4.403802466513973002e+00 1.497324190490965634e+02 1.356601111698234607e-01 5.006006294799225653e-02
1.057429132780554504e+00 4.693754901399999291e+00 1.500014914882139863e+02 2.059562349140070248e-01 4.523540275100371710e-01
7.396011203178813886e-01 4.566885685547300788e+00 1.500450803081093625e+02 5.799680709057559724e-01 8.758795761850211026e-01
4.914469034395207436e-01 4.217442599967940353e+00 1.499565292177091749e+02 9.830259242623287097e-01 1.198052521529659131e+00
4.766102715537223755e-01 4.187983070548047415e+00 1.499412460725585277e+02 1.020514092905129733e+00 1.222849397124520010e+00
4.726233271350316345e-01 4.185512434869765208e+00 1.499466614542228058e+02 1.020150049642958967e+00 1.223692675308206246e+00
6.958630686647652164e-01 4.594422769162675557e+00 1.500865184747312924e+02 4.105555384116379991e-01 1.067727560272880710e-01
6.958630686647652164e-01 4.594422769162675557e+00 1.500865184747312924e+02 4.105555384116379991e-01 1.067727560272880710e-01
6.958630686647652164e-01 4.594422769162675557e+00 1.500865184747312924e+02 4.105555384116379991e-01 1.067727560272880710e-01
6.958630686647652164e-01 4.594422769162675557e+00 1.500865184747312924e+02 4.105555384116379991e-01 1.067727560272880710e-01
5.364677252357265003e-01 4.749571775093911263e+00 1.500206823267599532e+02 3.578463793664608539e-01 4.326176864331628957e-01
5.364677252357265003e-01 4.749571775093911263e+00 1.500206823267599532e+02 3.578463793664608539e-01 4.326176864331628957e-01
6.100696001684253744e-01 4.608319727915453967e+00 1.499996167323069471e+02 5.818696525952996579e-01 6.565897796917077311e-01
4.791941577246259798e-01 4.548068947957742303e+00 1.500031624163030131e+02 5.514479738689990196e-01 8.436748032240873885e-01
3.780642650182632902e-01 4.585030995491695016e+00 1.500024676768202312e+02 5.637152710169014425e-01 8.890402514923952948e-01
3.486225990824717846e-01 4.669774645378911515e+00 1.500144237863082139e+02 6.127956771704410333e-01 9.058228274162700711e-01
1.061048407268700533e+00 4.599666057411946340e+00 1.503510729071590788e+02 3.543934000419991515e-01 5.447615364879400124e-01
8.806725104847841212e-01 4.601962303331410098e+00 1.502753356407812646e+02 4.839958166808369655e-01 6.029456010059550675e-01
8.806725104847841212e-01 4.601962303331410098e+00 1.502753356407812646e+02 4.839958166808369655e-01 6.029456010059550675e-01
8.806725104847841212e-01 4.601962303331410098e+00 1.502753356407812646e+02 4.839958166808369655e-01 6.029456010059550675e-01
8.783314291127044537e-01 4.593825050208448779e+00 1.502797281839985146e+02 4.841209436119898180e-01 6.084982813101360577e-01
8.321421829429218597e-01 4.630582253328462627e+00 1.502469760973593793e+02 5.221735742486797172e-01 6.541517169408439525e-01
8.321421829429218597e-01 4.630582253328462627e+00 1.502469760973593793e+02 5.221735742486797172e-01 6.541517169408439525e-01
8.167716797960830055e-01 4.745476310116173657e+00 1.502087613140548967e+02 5.212104121539321566e-01 6.903043257250164322e-01
8.167716797960830055e-01 4.745476310116173657e+00 1.502087613140548967e+02 5.212104121539321566e-01 6.903043257250164322e-01
8.164645112758573964e-01 4.749359711443708498e+00 1.502117193742121231e+02 5.191162900271042435e-01 6.963905743054654707e-01
5.367464843230028704e-01 4.664249012781694681e+00 1.499231214865090180e+02 5.484106526132368487e-01 4.478154524417783389e-01
5.367464843230028704e-01 4.664249012781694681e+00 1.499231214865090180e+02 5.484106526132368487e-01 4.478154524417783389e-01
5.367464843230028704e-01 4.664249012781694681e+00 1.499231214865090180e+02 5.484106526132368487e-01 4.478154524417783389e-01
5.345484316939641545e-01 4.663400612037126081e+00 1.499209817522222465e+02 5.432074533078928846e-01 4.535400588138472910e-01
5.345484316939641545e-01 4.663400612037126081e+00 1.499209817522222465e+02 5.432074533078928846e-01 4.535400588138472910e-01
5.345484316939641545e-01 4.663400612037126081e+00 1.499209817522222465e+02 5.432074533078928846e-01 4.535400588138472910e-01
5.345484316939641545e-01 4.663400612037126081e+00 1.499209817522222465e+02 5.432074533078928846e-01 4.535400588138472910e-01
5.345484316939641545e-01 4.663400612037126081e+00 1.499209817522222465e+02 5.432074533078928846e-01 4.535400588138472910e-01
5.345484316939641545e-01 4.663400612037126081e+00 1.499209817522222465e+02 5.432074533078928846e-01 4.535400588138472910e-01
5.536676247340898138e-01 4.733184082214797250e+00 1.499824430406121110e+02 6.208421677913322778e-01 6.407805279103324647e-01
5.534651985995052703e-01 4.165386124669274714e+00 1.497370471610689719e+02 1.490339868414789493e-01 5.029714509107415799e-01
