6.931815268984599099e-01 4.270319774555716208e+00 2.438778359821728543e+02 8.788350647108543467e-02 2.244878221796757778e-01 1.359365941579312107e+02 4.144196670744126898e-02 1.971745372038533617e-01
8.561724648291636486e-01 4.601916024004006900e+00 2.901460506612157246e+02 1.692731605888938076e-02 2.200253880927776629e-01 1.723242201369594113e+02 2.071832624775216819e-02 4.810780506393222411e-02
8.034577687530758405e-01 4.575789785560361977e+00 2.538754465721232521e+02 3.590710875669590046e-02 1.433367469814243178e-01 5.358337490216850085e+01 8.030956866310032249e-02 1.195448060151730121e-02
7.000706594584452658e-01 4.353876607010538358e+00 2.230320729397176365e+02 5.399880181107763466e-02 1.966776507437877353e-01 6.968345679759309519e+01 5.875419365092517110e-02 2.719119427538410627e-01
5.907020005089971271e-01 4.184745301178320886e+00 2.655068034533265973e+02 4.398291442781303989e-02 2.537770495947834215e-01 1.338442577667008777e+02 7.423961495378302022e-02 1.547603438415889321e-01
7.354342224181518173e-01 4.307973536772544243e+00 2.834422278199515972e+02 4.702584879853426159e-02 2.134145543366136044e-01 2.031977432472178009e+02 4.832455618066543168e-02 8.972006548626086653e-02
5.045764978315010474e-01 4.054129306282933776e+00 2.423360262063662844e+02 6.622434635196737529e-02 1.208984465214705400e-01 9.545059937091136248e+01 2.725613710805759732e-02 1.482696834813981290e-01
7.510863068474669113e-01 4.432684237496415491e+00 3.308535706873190065e+02 7.426179677557299963e-02 1.417546809816219167e-01 1.771926247549556308e+02 7.540721060386593178e-02 1.361408355119607672e-01
5.523367675587247394e-01 4.159821432843827438e+00 3.358541917383927284e+02 6.836204806362848607e-02 1.237544172670184545e-01 1.894484435167447600e+02 5.952497612623736806e-02 8.417162963353563843e-02
8.770752088482071107e-01 4.529041807833897870e+00 2.697414330791025350e+02 9.183130879573925265e-03 1.272619923766694083e-01 1.301334853194344419e+02 6.569810506731199595e-02 7.704583848683899117e-02
7.151291904058024729e-01 4.307297577303280889e+00 2.892662576408245059e+02 8.924578576205301206e-02 1.843321782391451891e-01 1.702330457139672433e+02 6.667773556514422495e-02 1.059384406473044410e-01
9.617177110531037743e-01 4.733605913340016791e+00 2.861666799005833468e+02 4.275655834370548775e-02 1.243423978239672628e-01 1.046710571629601390e+02 8.351999518243088949e-02 7.982192257715878259e-02
6.280208966743210386e-01 3.992645837459731339e+00 3.444640320992715488e+02 1.114670236796487246e-01 1.158052069795910410e-02 2.445497777337135972e+02 4.201511963506176367e-02 1.214877611880201824e-01
6.307678469613107186e-01 4.160440464862565690e+00 2.573263780501424662e+02 4.777989592966142701e-02 2.019391892977049630e-01 1.276284398211332132e+02 6.559859791322408817e-02 1.520550498161404862e-01
5.925217004509769625e-01 4.208888405236133501e+00 2.459549438295878474e+02 1.040384713852710585e-01 1.268420285370920053e-01 4.736278913148393599e+01 4.842939394711180678e-02 2.091565048794132367e-02
5.588863209574274071e-01 3.841347428114810114e+00 2.864348294053652921e+02 3.990622793594453960e-02 3.790855679201703965e-01 1.742530977837587898e+02 2.408763144043864213e-02 1.181731288673876223e-02
6.946141837914219241e-01 4.460448272241005263e+00 3.389273146209527567e+02 9.639019774127920159e-02 1.773277283224305167e-01 1.982055652779621653e+02 8.973974081494601185e-02 7.877338620781365597e-02
6.407343668953451310e-01 4.307428620636820860e+00 2.755263996489626379e+02 5.012534596914716700e-02 4.779294444580289847e-02 2.044705828010206119e+02 7.572678375152289143e-02 2.240860317892826026e-01
8.034150990214575794e-01 4.553699959755390658e+00 3.303657915189357368e+02 1.379075420091924187e-02 1.031004866645727769e-01 1.980760021602426377e+02 7.589319165680556700e-02 1.773194193751304604e-01
8.593755053843293856e-01 4.670712913634984531e+00 2.501387675075797574e+02 4.745124548996122738e-02 1.352801356259300258e-01 1.072838389282308071e+02 6.209389946370950930e-02 1.281423296108938070e-01
7.269453304964820228e-01 4.427052574779560601e+00 1.184608984330630506e+02 8.573270412803310481e-02 8.963648772564913880e-01 1.173667380744671789e+02 9.903004401700776782e-02 4.064895820393460424e-02
5.993803473277259375e-01 4.100221101511176691e+00 3.822407569466744235e+02 1.686876539577240874e-02 1.059865858938774386e-01 2.444748171966191137e+02 9.626095364367869001e-02 6.072353892533910447e-02
6.894439633013544899e-01 4.149779155099765582e+00 3.275807410307589862e+02 7.764362545845718278e-02 7.827981891745147691e-02 2.749182140278903148e+02 3.027326555895371030e-02 1.265315200924966299e-01
6.683497083161167307e-01 4.309516191666074469e+00 2.868774133276418752e+02 4.498702834978979270e-02 1.997123015829598558e-01 2.013368441970073945e+02 8.700661279272908777e-02 1.919224171462033390e-01
5.973701337972950887e-01 4.002704087948143474e+00 3.563660439272879330e+02 3.856861532997089836e-02 2.063251059373875651e-01 2.319919284430422977e+02 1.046405353982505781e-01 1.842174608134973801e-01
7.494663737973129569e-01 4.697862962194488290e+00 2.069114066232677942e+02 5.451091257117525457e-02 1.382696939179850759e-01 1.503375211299845375e+02 1.066505403910567307e-01 1.229688630358879986e-01
7.482557094988079305e-01 4.569368481433047080e+00 2.862559838127342573e+02 3.236629009355401765e-02 2.970956392442044014e-01 1.305421631379326470e+02 3.073110822001540871e-02 1.271187692505455213e-01
5.153317524989716736e-01 4.021773978302041641e+00 2.335399394179098636e+02 8.283953767718021943e-02 7.885560660480533945e-02 9.184671876585248640e+01 3.778554343300979251e-02 3.662916420043311333e-02
6.409899420092187716e-01 4.230601719863193999e+00 2.472825659802078064e+02 5.967473710552279043e-02 2.842406937383756826e-01 1.728516590995025126e+01 5.782730535254940185e-02 1.472442001903245812e-01
4.570294100297875306e-01 4.018561727889585100e+00 3.314954436348359081e+02 4.628417801533347975e-02 2.558134441772905165e-02 2.957852989524998861e+02 2.575521032570632363e-02 1.391212423576843049e-01
7.959524613219461919e-01 4.491931052946611658e+00 3.219044948159760793e+02 3.846891387175539745e-02 1.136648235470286705e-01 1.141327530515721378e+01 9.515140149323944585e-02 6.160530945778786016e-03
8.070567216375044151e-01 4.423539347311561620e+00 3.031902021970993246e+02 5.672395118994252861e-02 6.070975158243768766e-02 2.465238345904911057e+02 9.398565415305083770e-02 2.957287981938057086e-01
8.817653432246790324e-01 4.552916264502478327e+00 2.869723916039401956e+02 1.083106811647368550e-01 3.448813521886533451e-01 6.644782942666380166e+01 5.849578363801041098e-02 6.906905582581019942e-01
8.396673277258528412e-01 4.507460763519056002e+00 2.456227254648044891e+02 2.844786095488912453e-02 2.036855696752385425e-01 1.460627495748558715e+02 4.895245680447238984e-02 1.526984181053487322e-01
8.005815380401795078e-01 4.654566929220093741e+00 3.285574850906237430e+02 6.261658014137497230e-02 9.819728951828221586e-02 1.275211457970951869e+02 1.148722754047304395e-01 7.292797735353738486e-02
6.541379041732662269e-01 4.322031489165446771e+00 2.543403958709847643e+02 9.347705976238269987e-02 1.827272741674301759e-01 7.911748394296166964e+01 6.814524366659333032e-02 2.525244389137572959e-02
3.985840847645206186e-01 3.571471371051636368e+00 2.592192944868241398e+02 7.623427052248876734e-02 1.131800190377768994e-01 1.278587484768163591e+02 6.410397415248275665e-02 1.690855247433859787e-01
