4550.718  0.791 0.012
4551.7478 0.77  0.012
4553.747  0.733 0.011
4556.7118 0.647 0.01 
4557.7555 0.644 0.01 
4558.6902 0.632 0.009
4559.87   0.619 0.009
4560.657  0.638 0.01 
4561.6791 0.637 0.01 
4562.7017 0.622 0.009
4564.7136 0.673 0.01 
4566.7181 0.692 0.01 
4567.717  0.743 0.011
4568.7177 0.759 0.011
4569.7258 0.76  0.011
4570.7526 0.786 0.012
4572.7551 0.864 0.013
4573.7215 0.919 0.014
4575.6875 0.954 0.014
4581.7317 0.974 0.015
4582.83   1.01  0.015
4583.8341 0.987 0.015
4584.7895 0.977 0.015
4585.8605 1.014 0.015
4587.7764 1.049 0.016
4588.7821 1.074 0.016
4589.7693 1.06  0.016
4590.7677 1.046 0.016
4591.7584 1.06  0.016
4592.7618 1.027 0.015
4593.7636 0.913 0.014
4594.8047 1.003 0.015
4595.8015 0.948 0.014
4596.8003 0.978 0.015
4597.8005 0.945 0.014
4598.801  0.846 0.021
4600.7205 0.954 0.014
4601.7713 0.928 0.014
4602.8002 0.912 0.014
4603.8428 0.873 0.013
4604.8036 0.837 0.013
4605.7268 0.846 0.013
4607.7301 0.791 0.012
