    0.0444     1.0000     0.1681  1154.4663  -207.2907  1366.2749    -4.5178     0.0018
    0.0439     1.5849     0.1882  1158.4837  -206.5608  1369.6144    -4.5700     0.0022
    0.0435     2.5119     0.2135  1162.9656  -205.8227  1373.4177    -4.6295     0.0027
    0.0430     3.9811     0.2462  1168.0086  -205.1699  1377.8736    -4.6951     0.0032
    0.0426     6.3096     0.2904  1173.7392  -204.7400  1383.2452    -4.7660     0.0040
    0.0424    10.0000     0.3548  1180.3384  -204.7016  1389.8774    -4.8374     0.0050
    0.0506    15.8489     2.0000  1183.8170  -229.4685  1418.3595    -5.0740     0.0065
    0.0509    25.1189     2.0000  1204.0739  -230.8375  1439.7933    -4.8819     0.0081
    0.0518    39.8107     1.9999  1217.8638  -235.1362  1457.6799    -4.6799     0.0102
    0.0561    63.0957     2.0000  1226.9561  -238.3745  1469.7556    -4.4250     0.0126
    0.0661   100.0000     1.7561  1227.0406  -237.7613  1468.8877    -4.0858     0.0134
    0.0732   158.4893     1.3898  1224.4965  -235.0434  1463.3201    -3.7802     0.0111
    0.0842   251.1886     1.2109  1222.8348  -233.4986  1459.7662    -3.4329     0.0073
    0.0989   398.1072     1.1114  1221.7181  -232.3947  1457.1901    -3.0774     0.0026
    0.1181   630.9573     1.0564  1220.9849  -231.7078  1455.4172    -2.7245    -0.0029
    0.1435  1000.0000     1.0272  1220.5121  -231.3271  1454.2193    -2.3801    -0.0089
    0.1773  1584.8932     1.0140  1220.2126  -231.1631  1453.4226    -2.0469    -0.0153
    0.2220  2511.8864     1.0102  1220.0260  -231.1324  1452.8848    -1.7265    -0.0215
    0.2807  3981.0717     1.0112  1219.9115  -231.1671  1452.4993    -1.4207    -0.0271
    0.3569  6309.5734     1.0142  1219.8419  -231.2242  1452.1956    -1.1296    -0.0318
    0.4548 10000.0000     1.0175  1219.7997  -231.2811  1451.9330    -0.8521    -0.0355
