1.121769156710049842e+00 5.970586060226637848e+00
7.613525542215859865e-01 5.253062277722953866e+00
1.071283472233342193e+00 5.894528313406902420e+00
9.235111399454467573e-01 5.554978778686677998e+00
7.337243082341545763e-01 5.194197508100259597e+00
9.063731670551238295e-01 5.538685619547072392e+00
1.007096271001965082e+00 5.742817183333345454e+00
9.830159757838197176e-01 5.805354469840722231e+00
5.634627329963652898e-01 4.821506092772218643e+00
1.076424005187943900e+00 5.735962444757539025e+00
6.408122793742558887e-01 4.921306731632830278e+00
1.112922626770322720e+00 5.920531888966038103e+00
9.426935933816489310e-01 5.798116146643483404e+00
9.851447262763679547e-01 5.794352862901352985e+00
1.087454504821358414e+00 5.921084019916474261e+00
6.626570536146624280e-01 5.068589327050003313e+00
6.663498880629556975e-01 5.263653879069756236e+00
8.895406117317756767e-01 5.656234159688842134e+00
1.065236954559606541e+00 5.950162032357036779e+00
7.494432906041171849e-01 5.243979701003480542e+00
7.197643736297276718e-01 5.250599828984497286e+00
4.740742027273868731e-01 4.582053713786034876e+00
8.728348355019300842e-01 5.574549488034993061e+00
8.966535716386241361e-01 5.376982497627595059e+00
7.990518152657720696e-01 5.287334827818443550e+00
8.503927544324384469e-01 5.456143665500679418e+00
9.939846242776624319e-01 5.758679251816454681e+00
8.706322077567749673e-01 5.483738031694573856e+00
8.854987171220025655e-01 5.533446133623647789e+00
6.232606112165962609e-01 4.963200721228279377e+00
6.730851084510780513e-01 5.018271406972252713e+00
9.928190602792096309e-01 5.727237259708393147e+00
6.707818084762506849e-01 5.226797671112747068e+00
1.544697680529046435e+00 6.868116069451705386e+00
9.334666140767238218e-01 5.639655629582802199e+00
7.520083689566258167e-01 5.165187755367549371e+00
8.876249347600818629e-01 5.454630032474161894e+00
6.233692625439585244e-01 5.025341305933840985e+00
7.439015792743541855e-01 5.167649544774732817e+00
9.144252626503726056e-01 5.539426948272129003e+00
9.751675033610798238e-01 5.745088867689367440e+00
1.017064723958263972e+00 5.766094623635935612e+00
6.945301567199527737e-01 5.180210234496207988e+00
1.425333721285512611e+00 6.648842954099419167e+00
7.821527219446484658e-01 5.305847994311721827e+00
1.100681331325858325e+00 5.933644680511205749e+00
8.641527617251199000e-01 5.607766317325849847e+00
9.489817880315378762e-01 5.628200688781940464e+00
9.478499881070586719e-01 5.536470423800155416e+00
4.581182305646875896e-01 4.774438033227603739e+00
9.862476628675864720e-01 5.659641056180790386e+00
9.016547818883271503e-01 5.547945879834196070e+00
6.561176287878217606e-01 5.111487796018927554e+00
8.064849429030924721e-01 5.452053924005491936e+00
9.939178761946267926e-01 5.868658729814722363e+00
9.395044103097278665e-01 5.604860649330222877e+00
6.843161531958626975e-01 5.140938853848053824e+00
1.152857201297630141e+00 6.024005930536251441e+00
1.420430367634743618e+00 6.497382930204835816e+00
1.207537210720252219e+00 6.227935300262751106e+00
7.749002683656328605e-01 5.465102506331739995e+00
4.808093889731767101e-01 4.613519568341226673e+00
8.182848379038232256e-01 5.484195174474871592e+00
1.265484730168104477e+00 6.313828549725135630e+00
6.975783477328501014e-01 5.046906465846687340e+00
7.660078455863789104e-01 5.231647287094701504e+00
9.555046539523117666e-01 5.591214702082390353e+00
8.439238146134828700e-01 5.328014835040708164e+00
7.408183607405944837e-01 5.172338304076516735e+00
6.297713635420679745e-01 4.896921914349167793e+00
1.146598632354637104e+00 6.006931930177518808e+00
5.718359460302835373e-01 4.898833639642808713e+00
6.524898848595831469e-01 5.195921965809589871e+00
6.580536349598576917e-01 5.111957360212572965e+00
7.378083084301799710e-01 5.135528463055119452e+00
6.672824462769637588e-01 5.098876650779913255e+00
6.109943325911411094e-01 4.991249460476967492e+00
1.515524206828887221e+00 6.720907988289667401e+00
9.583719107991574004e-01 5.796812409752418738e+00
9.455953868163005094e-01 5.532437859950870340e+00
8.521036672651689514e-01 5.475213966335880755e+00
1.407839416184173409e+00 6.705862803783445791e+00
5.305792257910968424e-01 4.813163951572724919e+00
6.008143598674523522e-01 5.043478920094742968e+00
7.918414612499464766e-01 5.246682699548278705e+00
1.156770609316573051e+00 5.993666556843910698e+00
6.739262556681703265e-01 5.082654065273401578e+00
5.966628918377785418e-01 4.984915513567277578e+00
8.185649159712271583e-01 5.350551094946242259e+00
6.417026628312268999e-01 5.035571144895378382e+00
1.220210762992791631e+00 6.236500208248705768e+00
8.783536154983335731e-01 5.663645515245584683e+00
6.386061486875103110e-01 5.022250225277088198e+00
9.590323231730949471e-01 5.590782003131209876e+00
4.608614868252887131e-01 4.660059812001891011e+00
9.563368464822833426e-01 5.660011524828276741e+00
8.836895674129717770e-01 5.573634286378119640e+00
9.476804327113984572e-01 5.658660201494939201e+00
8.380979350057826682e-01 5.218461504002958051e+00
1.058395342333946942e+00 5.791925236395258914e+00
1.121769156710049842e+00 5.970586060226637848e+00
8.270478902251108266e-01 5.390174181533240905e+00
1.253493848396507460e+00 6.243116199601606020e+00
9.360397695591807787e-01 5.610797016177884622e+00
7.417949187129031507e-01 5.210404841618097471e+00
9.836503104250184926e-01 5.683807963579247335e+00
1.015362178744057431e+00 5.723411297412321908e+00
9.258540091995989263e-01 5.676433835843278430e+00
5.409468908882604232e-01 4.765898767659279223e+00
1.114308962607337472e+00 5.801097649668291112e+00
6.408122793742558887e-01 4.921306731632830278e+00
8.534105878651805366e-01 5.374798087305006966e+00
9.766491960254803928e-01 5.886867333933077262e+00
1.005306008115826932e+00 5.846360334357775912e+00
1.046969155523252537e+00 5.826580725897948732e+00
7.603995919455631691e-01 5.338238049198454682e+00
6.663498880629556975e-01 5.263653879069756236e+00
8.688975198769622876e-01 5.572077633241494077e+00
1.053089473992236957e+00 5.907352247525770927e+00
7.494432906041171849e-01 5.243979701003480542e+00
7.196732546640962624e-01 5.250767552278555961e+00
4.639723482795473086e-01 4.555839506817218165e+00
7.047608835057510568e-01 5.291303452305644583e+00
8.922752556737180152e-01 5.371070344670877184e+00
9.898934471280225189e-01 5.636072866876220999e+00
8.227561617843057729e-01 5.376711503007514104e+00
8.890915780607824281e-01 5.556287294706067748e+00
9.047164393931528270e-01 5.546448926952721514e+00
8.921872825546339758e-01 5.534829052647890713e+00
6.232606112165962609e-01 4.963200721228279377e+00
7.563999891383597074e-01 5.183164404642317535e+00
9.166033029391036369e-01 5.561453599618332078e+00
6.707818084762506849e-01 5.226797671112747068e+00
1.413379626438313164e+00 6.575237451747595330e+00
1.080412731544529548e+00 5.996110803296588188e+00
5.723530462782384642e-01 4.784377503738100224e+00
1.121499345347148013e+00 5.959995822739785787e+00
6.663093102609920493e-01 5.126427157969626336e+00
7.545611471552187144e-01 5.195341052880776189e+00
8.310584488089667321e-01 5.403240411607894700e+00
9.699506037368826883e-01 5.705248440351598838e+00
1.034656418016421942e+00 5.816102518134035115e+00
6.945301567199527737e-01 5.180210234496207988e+00
1.425333721285512611e+00 6.648842954099419167e+00
8.555259078343304679e-01 5.505472511086099807e+00
1.039957443938704706e+00 5.836999283608297340e+00
1.111717374902578381e+00 6.214810628731486375e+00
9.214985664550805478e-01 5.604961606137051966e+00
9.559303846199801447e-01 5.598178808726759215e+00
4.581182305646875896e-01 4.774438033227603739e+00
9.656067295717900567e-01 5.619815024533354908e+00
9.134915236407750161e-01 5.561248000200941455e+00
7.609836890709020807e-01 5.414740870138057716e+00
8.064849429030924721e-01 5.452053924005491936e+00
8.546409306467216416e-01 5.548388400212491689e+00
9.395044103097278665e-01 5.604860649330222877e+00
6.794291600665179898e-01 5.122149065205944929e+00
1.152857201297630141e+00 6.024005930536251441e+00
1.419814058444030636e+00 6.478345713760699454e+00
9.408322415120582427e-01 5.628180955174121536e+00
7.821235583506167544e-01 5.468281329587401984e+00
4.808093889731767101e-01 4.613519568341226673e+00
7.681996584233541370e-01 5.425592423756373073e+00
1.121497959002198952e+00 6.043492594736041390e+00
7.151526887569421564e-01 5.017982116463699960e+00
7.738325795766327619e-01 5.249258035826768420e+00
9.469294824400115163e-01 5.532444785778844576e+00
8.380570771138415864e-01 5.319530607014173462e+00
7.395194380436815873e-01 5.169077796289051285e+00
