9.243159499601500961e-01 5.120036001026085692e+00 1.375783394736476737e+02 4.738735744506492598e-01 7.369508257649084459e-01 2.449093171960019504e+02 7.121909922160457596e-01 3.843348031841706813e-01
9.243159499601500961e-01 5.120036001026085692e+00 1.375783394736476737e+02 4.738735744506492598e-01 7.369508257649084459e-01 2.449093171960019504e+02 7.121909922160457596e-01 3.843348031841706813e-01
9.243159499601500961e-01 5.120036001026085692e+00 1.375783394736476737e+02 4.738735744506492598e-01 7.369508257649084459e-01 2.449093171960019504e+02 7.121909922160457596e-01 3.843348031841706813e-01
9.243159499601500961e-01 5.120036001026085692e+00 1.375783394736476737e+02 4.738735744506492598e-01 7.369508257649084459e-01 2.449093171960019504e+02 7.121909922160457596e-01 3.843348031841706813e-01
9.243159499601500961e-01 5.120036001026085692e+00 1.375783394736476737e+02 4.738735744506492598e-01 7.369508257649084459e-01 2.449093171960019504e+02 7.121909922160457596e-01 3.843348031841706813e-01
9.700231965942840429e-01 5.121871514561282090e+00 1.234325312241646060e+02 4.749229203581638581e-01 6.525661274868932438e-01 2.457797179303010466e+02 8.117998421793837238e-01 3.367237179243073308e-01
9.700231965942840429e-01 5.121871514561282090e+00 1.234325312241646060e+02 4.749229203581638581e-01 6.525661274868932438e-01 2.457797179303010466e+02 8.117998421793837238e-01 3.367237179243073308e-01
9.730043037861696442e-01 5.121991229989436789e+00 1.225099166758606515e+02 4.749913605478936485e-01 6.470624087235358202e-01 2.458364870004139675e+02 8.182965069506851208e-01 3.336184390214284590e-01
9.730043037861696442e-01 5.121991229989436789e+00 1.225099166758606515e+02 4.749913605478936485e-01 6.470624087235358202e-01 2.458364870004139675e+02 8.182965069506851208e-01 3.336184390214284590e-01
9.730043037861696442e-01 5.121991229989436789e+00 1.225099166758606515e+02 4.749913605478936485e-01 6.470624087235358202e-01 2.458364870004139675e+02 8.182965069506851208e-01 3.336184390214284590e-01
9.730043037861696442e-01 5.121991229989436789e+00 1.225099166758606515e+02 4.749913605478936485e-01 6.470624087235358202e-01 2.458364870004139675e+02 8.182965069506851208e-01 3.336184390214284590e-01
9.730043037861696442e-01 5.121991229989436789e+00 1.225099166758606515e+02 4.749913605478936485e-01 6.470624087235358202e-01 2.458364870004139675e+02 8.182965069506851208e-01 3.336184390214284590e-01
1.001406085539572777e+00 5.031377130442596268e+00 1.160975723407831737e+02 5.044716210731278183e-01 5.977250185782684300e-01 2.475033773508102399e+02 6.639326003388110742e-01 3.087011611799562738e-01
1.001406085539572777e+00 5.031377130442596268e+00 1.160975723407831737e+02 5.044716210731278183e-01 5.977250185782684300e-01 2.475033773508102399e+02 6.639326003388110742e-01 3.087011611799562738e-01
