9.661300423435784657e-01 5.632139460567702649e+00 1.003475135498165542e+02 2.028857154575329780e-01 5.014295347182864404e-01 1.002554182587076514e+00
9.764771007929895497e-01 5.657597990717361469e+00 1.003436877226050257e+02 9.479899705444361224e-02 5.023006191925004638e-01 1.002372220747790088e+00
9.764771007929895497e-01 5.657597990717361469e+00 1.003436877226050257e+02 9.479899705444361224e-02 5.023006191925004638e-01 1.002372220747790088e+00
9.764771007929895497e-01 5.657597990717361469e+00 1.003436877226050257e+02 9.479899705444361224e-02 5.023006191925004638e-01 1.002372220747790088e+00
9.777906333511483528e-01 5.650176614408884745e+00 1.004341647843249490e+02 2.366064675820389596e-02 5.036473850967458921e-01 1.002256593997561396e+00
9.777906333511483528e-01 5.650176614408884745e+00 1.004341647843249490e+02 2.366064675820389596e-02 5.036473850967458921e-01 1.002256593997561396e+00
9.290191769367267538e-01 5.527664975603183706e+00 1.005568017004440406e+02 1.510218069012591036e-01 5.022300086161627375e-01 1.000259640767275249e+00
9.290191769367267538e-01 5.527664975603183706e+00 1.005568017004440406e+02 1.510218069012591036e-01 5.022300086161627375e-01 1.000259640767275249e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
9.868455180019715112e-01 5.672922065115600709e+00 1.004113960746937408e+02 1.483630113963130270e-05 5.039105345181905671e-01 1.002627347353780340e+00
1.024882936639784914e+00 5.765665975882092731e+00 1.004382827153224298e+02 6.153775640559682181e-01 5.028381773973540358e-01 9.994999049050697915e-01
1.015058719852523827e+00 5.737120233249223489e+00 1.004203766738184669e+02 1.072056550401614849e+00 5.013010479191047919e-01 1.001473719417970587e+00
1.015058719852523827e+00 5.737120233249223489e+00 1.004203766738184669e+02 1.072056550401614849e+00 5.013010479191047919e-01 1.001473719417970587e+00
1.017406783787717650e+00 5.742808045440984444e+00 1.004064304510013415e+02 1.026403726818971185e+00 5.014490796867683287e-01 1.001481662058907318e+00
1.038131384834500848e+00 5.778325238300182853e+00 1.002117671506425154e+02 9.087616804830414008e-01 5.004768513017789910e-01 9.994297817342024937e-01
1.038131384834500848e+00 5.778325238300182853e+00 1.002117671506425154e+02 9.087616804830414008e-01 5.004768513017789910e-01 9.994297817342024937e-01
1.038131384834500848e+00 5.778325238300182853e+00 1.002117671506425154e+02 9.087616804830414008e-01 5.004768513017789910e-01 9.994297817342024937e-01
8.839381974442948042e-01 5.529246778181709843e+00 1.002296980826417752e+02 1.024898703594150806e+00 5.116300438891694391e-01 9.893668567077990028e-01
8.839381974442948042e-01 5.529246778181709843e+00 1.002296980826417752e+02 1.024898703594150806e+00 5.116300438891694391e-01 9.893668567077990028e-01
8.529244268734894607e-01 5.463708576102999537e+00 1.001974135719600270e+02 8.056315363287409603e-01 5.140867688144322711e-01 9.893203189046222423e-01
8.903051362919953693e-01 5.560915895898265404e+00 1.001486487980226912e+02 6.221260947473483682e-01 5.094587102396648248e-01 9.945868609813282024e-01
9.201639470559864753e-01 5.638562762739286249e+00 1.001096966705859899e+02 4.755463658022140994e-01 5.057619284680424654e-01 9.987936480031687214e-01
9.218033472395661398e-01 5.641718405972583561e+00 1.001112798396603409e+02 4.856161980603337369e-01 5.057026408872006273e-01 9.988613386613540701e-01
9.218033472395661398e-01 5.641718405972583561e+00 1.001112798396603409e+02 4.856161980603337369e-01 5.057026408872006273e-01 9.988613386613540701e-01
9.338957690989198035e-01 5.669436252151879074e+00 1.000124215999640995e+02 5.061473785065553344e-01 5.077856860773769521e-01 9.977760806791945436e-01
8.837703541682637720e-01 5.650159342636282389e+00 9.973993023243593825e+01 4.644108455444963535e-01 5.161252954372724799e-01 9.965837124984489037e-01
8.837703541682637720e-01 5.650159342636282389e+00 9.973993023243593825e+01 4.644108455444963535e-01 5.161252954372724799e-01 9.965837124984489037e-01
8.837703541682637720e-01 5.650159342636282389e+00 9.973993023243593825e+01 4.644108455444963535e-01 5.161252954372724799e-01 9.965837124984489037e-01
8.837703541682637720e-01 5.650159342636282389e+00 9.973993023243593825e+01 4.644108455444963535e-01 5.161252954372724799e-01 9.965837124984489037e-01
9.158141394172061300e-01 5.693089187609715829e+00 9.978267008483278744e+01 6.768176129201481928e-01 5.080827927121817078e-01 9.972011664132824915e-01
9.158141394172061300e-01 5.693089187609715829e+00 9.978267008483278744e+01 6.768176129201481928e-01 5.080827927121817078e-01 9.972011664132824915e-01
9.158141394172061300e-01 5.693089187609715829e+00 9.978267008483278744e+01 6.768176129201481928e-01 5.080827927121817078e-01 9.972011664132824915e-01
9.160310459522500448e-01 5.693772424077603311e+00 9.978096161182209300e+01 6.725459557118353970e-01 5.081534227670905235e-01 9.971305722190640930e-01
9.160310459522500448e-01 5.693772424077603311e+00 9.978096161182209300e+01 6.725459557118353970e-01 5.081534227670905235e-01 9.971305722190640930e-01
9.160310459522500448e-01 5.693772424077603311e+00 9.978096161182209300e+01 6.725459557118353970e-01 5.081534227670905235e-01 9.971305722190640930e-01
9.160310459522500448e-01 5.693772424077603311e+00 9.978096161182209300e+01 6.725459557118353970e-01 5.081534227670905235e-01 9.971305722190640930e-01
9.956879563754214013e-01 5.775167101492101551e+00 9.971811746409387922e+01 1.251463943192086870e+00 4.997693836973170489e-01 1.000483839312965584e+00
9.956879563754214013e-01 5.775167101492101551e+00 9.971811746409387922e+01 1.251463943192086870e+00 4.997693836973170489e-01 1.000483839312965584e+00
9.956879563754214013e-01 5.775167101492101551e+00 9.971811746409387922e+01 1.251463943192086870e+00 4.997693836973170489e-01 1.000483839312965584e+00
9.956879563754214013e-01 5.775167101492101551e+00 9.971811746409387922e+01 1.251463943192086870e+00 4.997693836973170489e-01 1.000483839312965584e+00
1.013598367701321390e+00 5.812481729127077834e+00 9.996901223541996728e+01 1.140060794358263907e+00 4.989770129096647855e-01 1.002688813150512948e+00
1.013598367701321390e+00 5.812481729127077834e+00 9.996901223541996728e+01 1.140060794358263907e+00 4.989770129096647855e-01 1.002688813150512948e+00
9.075762737792143486e-01 5.385992132816693534e+00 9.957957790013090005e+01 2.515683816840814657e+00 4.917498158969058619e-01 1.003406824172568212e+00
9.337920124772359776e-01 5.445893301311694579e+00 9.972149084587320544e+01 2.275142103139294214e+00 4.907819442976722457e-01 1.003690438746347668e+00
9.337920124772359776e-01 5.445893301311694579e+00 9.972149084587320544e+01 2.275142103139294214e+00 4.907819442976722457e-01 1.003690438746347668e+00
9.417877369886716865e-01 5.346805340486140423e+00 9.971489933744715017e+01 3.708191257888528547e+00 5.002363721375203687e-01 1.001711612996270873e+00
9.417877369886716865e-01 5.346805340486140423e+00 9.971489933744715017e+01 3.708191257888528547e+00 5.002363721375203687e-01 1.001711612996270873e+00
8.872025216202407139e-01 5.397619810050874989e+00 9.975631914205008854e+01 2.600894313675530256e+00 4.961142771273305829e-01 1.002142933270057767e+00
8.945757663884545963e-01 5.399782728062686665e+00 9.950796690686546242e+01 2.308542257164591049e+00 4.959531875887850383e-01 1.002857460499825049e+00
1.010082415086385854e+00 5.563402357323381509e+00 9.925142423675978876e+01 1.467499563664058870e+00 5.016823723500377641e-01 9.980941535392802155e-01
1.010082415086385854e+00 5.563402357323381509e+00 9.925142423675978876e+01 1.467499563664058870e+00 5.016823723500377641e-01 9.980941535392802155e-01
1.010082415086385854e+00 5.563402357323381509e+00 9.925142423675978876e+01 1.467499563664058870e+00 5.016823723500377641e-01 9.980941535392802155e-01
9.973831498168863607e-01 5.552956004926486777e+00 9.934848081248597396e+01 1.293207695536253254e+00 5.061515327978414192e-01 9.911517911315278484e-01
9.973831498168863607e-01 5.552956004926486777e+00 9.934848081248597396e+01 1.293207695536253254e+00 5.061515327978414192e-01 9.911517911315278484e-01
1.000880187984390934e+00 5.566539448328600592e+00 9.973570672104435175e+01 2.254481698093617759e+00 5.000307070012187660e-01 9.934776908841211895e-01
9.623921355129992916e-01 5.406677428224628379e+00 9.966774840133588498e+01 2.382380695988216779e+00 5.025964464960709366e-01 9.910566832875277177e-01
9.666421277910716148e-01 5.426538533380795393e+00 9.958182884908359256e+01 2.362498311471870061e+00 5.009484757858877479e-01 9.940587438248017493e-01
9.666421277910716148e-01 5.426538533380795393e+00 9.958182884908359256e+01 2.362498311471870061e+00 5.009484757858877479e-01 9.940587438248017493e-01
9.666421277910716148e-01 5.426538533380795393e+00 9.958182884908359256e+01 2.362498311471870061e+00 5.009484757858877479e-01 9.940587438248017493e-01
9.444259426082453057e-01 5.487633277542308896e+00 9.975066139453387848e+01 2.251333408781098555e+00 4.959479119531271518e-01 9.949588624416866312e-01
9.444259426082453057e-01 5.487633277542308896e+00 9.975066139453387848e+01 2.251333408781098555e+00 4.959479119531271518e-01 9.949588624416866312e-01
9.444259426082453057e-01 5.487633277542308896e+00 9.975066139453387848e+01 2.251333408781098555e+00 4.959479119531271518e-01 9.949588624416866312e-01
9.383698801059233707e-01 5.441194276638210425e+00 9.967372277285183202e+01 2.150270790700943735e+00 4.948844586889974417e-01 9.959677093412695470e-01
9.278725529162248353e-01 5.422261738497801353e+00 9.975836657240051863e+01 2.150219247046444071e+00 4.938973209879804482e-01 9.967812424428940110e-01
9.278725529162248353e-01 5.422261738497801353e+00 9.975836657240051863e+01 2.150219247046444071e+00 4.938973209879804482e-01 9.967812424428940110e-01
9.278725529162248353e-01 5.422261738497801353e+00 9.975836657240051863e+01 2.150219247046444071e+00 4.938973209879804482e-01 9.967812424428940110e-01
9.162598205461498502e-01 5.379886523135748000e+00 9.964786887707742835e+01 2.427752719459665975e+00 4.960589952270701430e-01 9.944738980354171920e-01
9.162598205461498502e-01 5.379886523135748000e+00 9.964786887707742835e+01 2.427752719459665975e+00 4.960589952270701430e-01 9.944738980354171920e-01
9.783490373763219505e-01 5.564158114219457829e+00 9.969555613002090411e+01 2.297597242508962356e+00 4.955300023422863909e-01 9.950689154875371756e-01
9.783490373763219505e-01 5.564158114219457829e+00 9.969555613002090411e+01 2.297597242508962356e+00 4.955300023422863909e-01 9.950689154875371756e-01
1.039948352899584982e+00 5.699659523979912379e+00 9.995067813335825235e+01 2.433320277706689350e+00 4.910083388890097988e-01 1.000948866219271149e+00
9.972984686127084331e-01 5.578708855907936304e+00 9.985038484989198082e+01 2.490491529958918093e+00 4.895172813994939642e-01 1.002819513349282987e+00
1.015411577235413532e+00 5.643120211513543261e+00 9.987106888470999877e+01 2.267045284262045435e+00 4.897232382392129879e-01 1.003235863333234779e+00
1.015411577235413532e+00 5.643120211513543261e+00 9.987106888470999877e+01 2.267045284262045435e+00 4.897232382392129879e-01 1.003235863333234779e+00
1.201291110436547793e+00 5.954572565600259715e+00 9.954157403711614904e+01 1.802426015786807945e+00 4.886306675697082436e-01 9.983579070565988811e-01
1.201291110436547793e+00 5.954572565600259715e+00 9.954157403711614904e+01 1.802426015786807945e+00 4.886306675697082436e-01 9.983579070565988811e-01
1.229446036464198588e+00 6.012786334971671920e+00 9.945248442174286652e+01 1.825554345748627627e+00 4.891553765716298297e-01 9.976304650145233488e-01
1.233678064520396189e+00 6.014088595247442548e+00 9.943173639592531288e+01 1.847787478193872346e+00 4.887036584398711803e-01 9.973438860948280471e-01
1.235642748092106169e+00 6.011724475066454687e+00 9.941664906942379787e+01 1.874529758712776939e+00 4.889512922289123709e-01 9.975497887293045540e-01
1.263786182167434546e+00 6.043695596307079754e+00 9.939112606052397325e+01 1.354289201428472644e+00 4.863348425536552777e-01 9.973836427749132039e-01
1.263786182167434546e+00 6.043695596307079754e+00 9.939112606052397325e+01 1.354289201428472644e+00 4.863348425536552777e-01 9.973836427749132039e-01
1.260191022162244545e+00 6.039602809092921909e+00 9.940095948671918791e+01 1.353109537161979681e+00 4.865024098949142228e-01 9.974429461767613248e-01
1.162671183505128436e+00 5.973797955678477045e+00 9.986700605842702316e+01 2.173476082121660546e+00 4.903303266595208654e-01 9.981981814673296372e-01
1.076622104834747962e+00 5.845535056220059644e+00 1.001618759764547804e+02 1.718784216111352015e+00 4.860255216780870469e-01 1.000279843958087334e+00
1.084002189960162843e+00 5.865830873525320399e+00 1.001611761727377683e+02 1.521686059123070756e+00 4.852831467613240579e-01 1.000937248715976668e+00
1.018905875805165895e+00 5.744705030663159739e+00 1.001646081063221345e+02 1.476857101320578014e+00 4.821404932209208405e-01 1.001475280364264586e+00
9.674554790304265017e-01 5.575006179051666955e+00 1.001480017424986926e+02 1.832227532148828608e+00 4.739419068429109871e-01 1.006084039767994209e+00
1.000713977121438170e+00 5.644753958844964004e+00 1.000850347252297468e+02 1.887267451413048747e+00 4.771266086436681264e-01 1.004786319282829909e+00
1.001231385615011238e+00 5.658283968418561294e+00 1.001309865848052709e+02 1.950691718557094889e+00 4.789935004729261592e-01 1.004225813449687310e+00
1.029367211678134053e+00 5.722026903224907812e+00 1.003416135816330552e+02 1.684312904828888735e+00 4.818162724595291824e-01 1.005618663545005287e+00
1.029367211678134053e+00 5.722026903224907812e+00 1.003416135816330552e+02 1.684312904828888735e+00 4.818162724595291824e-01 1.005618663545005287e+00
1.295485436613744934e+00 6.262773115736501417e+00 9.975508898052356699e+01 2.917959293679969424e+00 4.843613055781997856e-01 1.005669701335436761e+00
1.295485436613744934e+00 6.262773115736501417e+00 9.975508898052356699e+01 2.917959293679969424e+00 4.843613055781997856e-01 1.005669701335436761e+00
1.295485436613744934e+00 6.262773115736501417e+00 9.975508898052356699e+01 2.917959293679969424e+00 4.843613055781997856e-01 1.005669701335436761e+00
1.295485436613744934e+00 6.262773115736501417e+00 9.975508898052356699e+01 2.917959293679969424e+00 4.843613055781997856e-01 1.005669701335436761e+00
1.295485436613744934e+00 6.262773115736501417e+00 9.975508898052356699e+01 2.917959293679969424e+00 4.843613055781997856e-01 1.005669701335436761e+00
1.282379205777772979e+00 6.231082956447679955e+00 9.982378922479804828e+01 2.438958326602202575e+00 4.890598545602868885e-01 1.001522336370717081e+00
1.282379205777772979e+00 6.231082956447679955e+00 9.982378922479804828e+01 2.438958326602202575e+00 4.890598545602868885e-01 1.001522336370717081e+00
1.282379205777772979e+00 6.231082956447679955e+00 9.982378922479804828e+01 2.438958326602202575e+00 4.890598545602868885e-01 1.001522336370717081e+00
1.163638218736861019e+00 6.015957000255886200e+00 9.987549140819042748e+01 2.380088737347290540e+00 4.919486173990070266e-01 1.002086090165632770e+00
1.163638218736861019e+00 6.015957000255886200e+00 9.987549140819042748e+01 2.380088737347290540e+00 4.919486173990070266e-01 1.002086090165632770e+00
1.166819728185654492e+00 6.020566592968465969e+00 9.983283497924156791e+01 2.351915406453299884e+00 4.917267968189130700e-01 1.002756577361744172e+00
1.176704203520805292e+00 6.039512849109361703e+00 9.980100143999958107e+01 2.290062250643587038e+00 4.912811915288762266e-01 1.003702317367147101e+00
1.171265756730844654e+00 6.031104502330409289e+00 9.982259662333012784e+01 2.315537536191961010e+00 4.915823814539561076e-01 1.003016131113018572e+00
1.271980848477006099e+00 6.251936845042455282e+00 9.996040168639223111e+01 1.692194096519044955e+00 4.887797847864615020e-01 1.001354301014366621e+00
1.205332897100827694e+00 6.126035916353132826e+00 1.000301124171889882e+02 1.638029100965545215e+00 4.904431667664991279e-01 1.000767468138076266e+00
1.205332897100827694e+00 6.126035916353132826e+00 1.000301124171889882e+02 1.638029100965545215e+00 4.904431667664991279e-01 1.000767468138076266e+00
1.205332897100827694e+00 6.126035916353132826e+00 1.000301124171889882e+02 1.638029100965545215e+00 4.904431667664991279e-01 1.000767468138076266e+00
1.205332897100827694e+00 6.126035916353132826e+00 1.000301124171889882e+02 1.638029100965545215e+00 4.904431667664991279e-01 1.000767468138076266e+00
1.244268385888669837e+00 6.221555134790532016e+00 9.981708248411253237e+01 1.422711167296667245e+00 4.911573783155472328e-01 1.003231275715429804e+00
1.244268385888669837e+00 6.221555134790532016e+00 9.981708248411253237e+01 1.422711167296667245e+00 4.911573783155472328e-01 1.003231275715429804e+00
1.244268385888669837e+00 6.221555134790532016e+00 9.981708248411253237e+01 1.422711167296667245e+00 4.911573783155472328e-01 1.003231275715429804e+00
1.218434298753389378e+00 6.228544725673828886e+00 9.967469915390158519e+01 2.098344997533191147e+00 4.890516971207317098e-01 9.999443502484166579e-01
1.218434298753389378e+00 6.228544725673828886e+00 9.967469915390158519e+01 2.098344997533191147e+00 4.890516971207317098e-01 9.999443502484166579e-01
1.218434298753389378e+00 6.228544725673828886e+00 9.967469915390158519e+01 2.098344997533191147e+00 4.890516971207317098e-01 9.999443502484166579e-01
1.275578981344727136e+00 6.403482736218264471e+00 9.945165595101136091e+01 3.016987024454870880e+00 4.853492123744123088e-01 1.000491934358782586e+00
1.187398315217275568e+00 6.151690196281519363e+00 9.976046324579567681e+01 2.886771905177141218e+00 4.887500961539262834e-01 9.993526482584856874e-01
1.209380569359378654e+00 6.203750760069056014e+00 9.971407050170677167e+01 3.044995847063120209e+00 4.883012473546420873e-01 9.992387004426639407e-01
1.209380569359378654e+00 6.203750760069056014e+00 9.971407050170677167e+01 3.044995847063120209e+00 4.883012473546420873e-01 9.992387004426639407e-01
1.221699904449094154e+00 6.245425059260386824e+00 9.968515375273969426e+01 2.988923801786369072e+00 4.888682811188109212e-01 9.989829399244324337e-01
1.233312888375883265e+00 6.281787753877560831e+00 9.964256253827468868e+01 3.274436151456411093e+00 4.881191809090756339e-01 9.989771624727884491e-01
1.233312888375883265e+00 6.281787753877560831e+00 9.964256253827468868e+01 3.274436151456411093e+00 4.881191809090756339e-01 9.989771624727884491e-01
1.233312888375883265e+00 6.281787753877560831e+00 9.964256253827468868e+01 3.274436151456411093e+00 4.881191809090756339e-01 9.989771624727884491e-01
1.233312888375883265e+00 6.281787753877560831e+00 9.964256253827468868e+01 3.274436151456411093e+00 4.881191809090756339e-01 9.989771624727884491e-01
1.263004240403639011e+00 6.349811077909635948e+00 9.965412728814665400e+01 3.403857185835715171e+00 4.883316635962178798e-01 9.975241470293946255e-01
1.263004240403639011e+00 6.349811077909635948e+00 9.965412728814665400e+01 3.403857185835715171e+00 4.883316635962178798e-01 9.975241470293946255e-01
1.166245392025334393e+00 6.134477582943070217e+00 1.000164536968884192e+02 2.948457187279371894e+00 4.888931995978458289e-01 1.000937576309808508e+00
1.189919347260956162e+00 6.186402772729265642e+00 1.000388544093723340e+02 3.084007001179875473e+00 4.896116714936551984e-01 9.998342895827787569e-01
1.206907643773386107e+00 6.222436579414114988e+00 9.998811451485038049e+01 3.201978916329675240e+00 4.899481708810272673e-01 9.993507983822833562e-01
1.205938766253298544e+00 6.218410300633196997e+00 9.998627593447157835e+01 3.175282692421379060e+00 4.899793090870888101e-01 9.993838245681667676e-01
1.205938766253298544e+00 6.218410300633196997e+00 9.998627593447157835e+01 3.175282692421379060e+00 4.899793090870888101e-01 9.993838245681667676e-01
1.190965229346598431e+00 6.168419730513447163e+00 1.000248871176045213e+02 3.266766244482403714e+00 4.905645136454820365e-01 1.000659583362264682e+00
9.545693436285709321e-01 5.724919363720495369e+00 1.001432815709744943e+02 4.612645905336492547e+00 4.850686470305211051e-01 9.953185039179269777e-01
9.545693436285709321e-01 5.724919363720495369e+00 1.001432815709744943e+02 4.612645905336492547e+00 4.850686470305211051e-01 9.953185039179269777e-01
9.700508604869688689e-01 5.679166244150154697e+00 1.001689807328963013e+02 3.584214347158874325e+00 4.872069411128742145e-01 9.968366098168316425e-01
9.696283828208477340e-01 5.675499700660756375e+00 1.001584281593959673e+02 3.525751429854866892e+00 4.873692996977098124e-01 9.968630636590358751e-01
